time,load,wind_power,solar_power,temp,wind_speed,irradiance,precipitation,humidity,pressure,net_load,month,hour
2019-07-01 00:00:00,5.717382499999999,1.103230388199129,0.0,10.25,0.34,466.58,0.0,47.43,97.96,4.614152111800871,7,0
2019-07-01 01:00:00,5.3207675000000005,1.39234403203522,0.0,10.25,0.34,466.58,0.0,47.43,97.96,3.9284234679647803,7,1
2019-07-01 02:00:00,5.059645,1.6133122672618896,0.0,10.25,0.34,466.58,0.0,47.43,97.96,3.44633273273811,7,2
2019-07-01 03:00:00,4.9667375,1.8868741778679408,0.0,10.25,0.34,466.58,0.0,47.43,97.96,3.0798633221320593,7,3
2019-07-01 04:00:00,5.0265875,1.4761529674063332,0.0,10.25,0.34,466.58,0.0,47.43,97.96,3.5504345325936666,7,4
2019-07-01 05:00:00,6.1343075,1.1323304897673938,0.0,10.25,0.34,466.58,0.0,47.43,97.96,5.001977010232606,7,5
2019-07-01 06:00:00,7.4493825000000005,1.0113696614001302,0.0,10.25,0.34,466.58,0.0,47.43,97.96,6.43801283859987,7,6
2019-07-01 07:00:00,8.8411825,0.6329781607324023,0.10280129453507166,10.25,0.34,466.58,0.0,47.43,97.96,8.105403044732526,7,7
2019-07-01 08:00:00,9.580657500000001,0.6771525210276317,1.1224267897562323,10.25,0.34,466.58,0.0,47.43,97.96,7.781078189216137,7,8
2019-07-01 09:00:00,8.8659475,0.793665326307998,2.2088372400086334,10.25,0.34,466.58,0.0,47.43,97.96,5.863444933683369,7,9
2019-07-01 10:00:00,7.90723,0.5115797190591024,2.5549122382243143,10.25,0.34,466.58,0.0,47.43,97.96,4.840738042716584,7,10
2019-07-01 11:00:00,6.622265,0.3794139127976516,2.500428903242528,13.33,0.43,558.9,0.0,37.12,97.86,3.74242218395982,7,11
2019-07-01 12:00:00,5.85274,0.49526795787765054,2.535320121849353,15.7,0.47,552.47,0.0,29.88,97.73,2.8221519202729968,7,12
2019-07-01 13:00:00,5.61374,0.60301280087333,1.9061020451334434,16.58,0.26,472.55,0.0,27.64,97.65,3.1046251539932266,7,13
2019-07-01 14:00:00,5.4391525,0.915135778417972,1.6781748956597,16.71,0.2,359.73,0.0,27.57,97.61,2.8458418259223275,7,14
2019-07-01 15:00:00,5.752235,0.847155984122336,0.6205898174579194,16.08,0.12,206.98,0.0,32.36,97.58,4.284489198419745,7,15
2019-07-01 16:00:00,6.968775,1.1009171159381885,0.3679363296101789,14.3,0.32,47.0,0.0,44.04,97.58,5.499921554451633,7,16
2019-07-01 17:00:00,8.918330000000001,1.2688343469805798,0.015128987695744535,12.88,0.41,0.0,0.0,40.45,97.62,7.634366665323677,7,17
2019-07-01 18:00:00,10.363135,1.5453798813206447,0.0,11.99,0.42,0.0,0.0,42.24,97.66,8.817755118679354,7,18
2019-07-01 19:00:00,9.986509999999999,1.8010181725508723,0.0,11.36,0.48,0.0,0.0,44.16,97.69,8.185491827449127,7,19
2019-07-01 20:00:00,9.529085,1.8256352639948217,0.0,10.78,0.59,0.0,0.0,46.99,97.7,7.703449736005179,7,20
