time,load,wind_power,solar_power,temp,wind_speed,irradiance,precipitation,humidity,pressure,net_load,month,hour
2018-07-01 00:00:00,5.8405975,2.902144971805188,0.0,10.58,0.86,432.4,0.0,58.94,100.1,2.938452528194812,7,0
2018-07-01 01:00:00,5.47362,2.4239343478184523,0.0,10.58,0.86,432.4,0.0,58.94,100.1,3.049685652181548,7,1
2018-07-01 02:00:00,5.034409999999999,1.3072459248553603,0.0,10.58,0.86,432.4,0.0,58.94,100.1,3.727164075144639,7,2
2018-07-01 03:00:00,4.4877400000000005,0.714814465829403,0.0,10.58,0.86,432.4,0.0,58.94,100.1,3.7729255341705974,7,3
2018-07-01 04:00:00,4.47841,0.6033774081269715,0.0,10.58,0.86,432.4,0.0,58.94,100.1,3.875032591873029,7,4
2018-07-01 05:00:00,4.47841,0.6100753627922387,0.0,10.58,0.86,432.4,0.0,58.94,100.1,3.8683346372077616,7,5
2018-07-01 06:00:00,4.9905225,0.39474160095841265,0.0,10.58,0.86,432.4,0.0,58.94,100.1,4.595780899041587,7,6
2018-07-01 07:00:00,6.292237500000001,0.24494770706328992,0.023301354115346996,10.58,0.86,432.4,0.0,58.94,100.1,6.023988438821364,7,7
2018-07-01 08:00:00,7.768455,0.04463743700282185,0.5767079581552408,10.58,0.86,432.4,0.0,58.94,100.1,7.147109604841937,7,8
2018-07-01 09:00:00,8.360045,0.05463298592828977,1.43430870681201,10.58,0.86,432.4,0.0,58.94,100.1,6.8711033072597,7,9
2018-07-01 10:00:00,7.3917975,0.037261495321826064,1.970239345538815,10.58,0.86,432.4,0.0,58.94,100.1,5.384296659139359,7,10
2018-07-01 11:00:00,5.8820625,0.06623206004259026,2.1662956626056222,12.72,1.53,469.27,0.0,54.28,100.02,3.649534777351788,7,11
2018-07-01 12:00:00,5.47362,0.01879410617473316,2.2429776067614973,13.69,1.92,407.98,0.0,53.24,99.93,3.2118482870637703,7,12
2018-07-01 13:00:00,5.245545,0.0020147756582173135,2.1855322653755023,14.13,2.32,323.15,0.0,53.88,99.86,3.05799795896628,7,13
2018-07-01 14:00:00,5.47362,0.024746657746120455,2.565695055695239,13.99,2.48,230.68,0.0,57.25,99.84,2.8831782865586413,7,14
2018-07-01 15:00:00,6.3060625,0.07118891548638191,2.1461314848893265,12.96,1.57,128.73,0.0,68.91,99.84,4.088742099624292,7,15
2018-07-01 16:00:00,7.6247050000000005,0.04309134405428022,1.0362758889513493,11.03,1.68,29.2,0.0,78.74,99.83,6.54533776699437,7,16
2018-07-01 17:00:00,9.997285,0.12594254397364296,0.02066799719668311,9.75,1.92,0.0,0.0,84.58,99.82,9.850674458829673,7,17
2018-07-01 18:00:00,10.94723,0.3079293276969425,0.0,9.41,1.91,0.0,0.02,88.59,99.86,10.639300672303056,7,18
2018-07-01 19:00:00,10.8563425,1.3075112641291284,0.0,9.23,1.82,0.0,0.1,91.76,99.91,9.548831235870871,7,19
2018-07-01 20:00:00,9.987285,1.5022513752263835,0.0,8.95,1.9,0.0,0.07,94.8,99.94,8.485033624773617,7,20
2018-07-01 21:00:00,8.8058175,1.185230946790956,0.0,8.94,2.01,0.0,0.22,96.41,99.95,7.620586553209044,7,21
2018-07-01 22:00:00,7.1326325,0.9611409308321799,0.0,9.18,2.06,0.0,0.42,96.52,99.97,6.17149156916782,7,22
2018-07-01 23:00:00,6.0271975,0.7849242206134929,0.0,9.47,2.05,0.0,0.38,96.4,99.97,5.242273279386507,7,23
2018-07-02 00:00:00,5.47362,0.8321663154384017,0.0,9.94,2.0,0.0,0.31,95.21,99.96,4.641453684561599,7,0
2018-07-02 01:00:00,5.011950000000001,0.707164286943736,0.0,10.2,1.94,0.0,0.86,94.97,99.95,4.304785713056265,7,1
2018-07-02 02:00:00,4.20162,0.6789089011647194,0.0,10.29,1.92,0.0,1.73,95.52,99.92,3.5227110988352806,7,2
2018-07-02 03:00:00,3.98081,0.7070308962088653,0.0,10.26,1.91,0.0,1.82,96.72,99.92,3.2737791037911346,7,3
2018-07-02 04:00:00,3.98081,0.8871678931972864,0.0,10.15,1.94,0.0,2.16,97.83,99.93,3.0936421068027133,7,4
2018-07-02 05:00:00,4.693345,0.8254783554545737,0.0,10.08,1.98,0.0,1.31,97.95,99.97,3.867866644545426,7,5
2018-07-02 06:00:00,5.9995525,0.8267389284547579,0.0,10.03,2.06,0.0,0.74,97.68,100.02,5.172813571545242,7,6
2018-07-02 07:00:00,7.2660175,0.9844978879187753,0.07908594574671513,10.41,1.98,21.08,0.73,95.13,100.05,6.20243366633451,7,7
2018-07-02 08:00:00,7.4242824999999995,1.1342525706586082,1.2830943567802997,11.49,2.39,90.18,0.68,89.61,100.06,5.006935572561091,7,8
2018-07-02 09:00:00,6.7691075000000005,1.0227545147275607,2.319370306378951,12.45,2.81,124.45,0.75,84.22,100.07,3.4269826788934887,7,9
2018-07-02 10:00:00,6.327485,0.8585910077010893,2.6228462736269744,13.69,3.21,210.68,0.8,76.01,100.04,2.8460477186719366,7,10
2018-07-02 11:00:00,5.97122,1.0071472217143858,2.5888467673811633,14.95,3.67,236.57,0.88,66.17,99.98,2.3752260109044503,7,11
2018-07-02 12:00:00,5.582470000000001,0.7804544788650809,2.6806207559001334,15.36,3.59,251.73,1.46,61.67,99.92,2.1213947652347867,7,12
2018-07-02 13:00:00,5.1843825,0.5746262709675617,2.481985848024234,15.15,3.31,175.02,2.64,62.39,99.88,2.1277703810082045,7,13
2018-07-02 14:00:00,4.97601,0.3583454851838861,2.3534395362741534,14.56,2.89,116.05,3.11,66.63,99.86,2.2642249785419604,7,14
2018-07-02 15:00:00,5.389302499999999,0.14991878868604538,1.7960329314594299,13.88,2.44,78.05,2.74,71.94,99.86,3.4433507798545238,7,15
2018-07-02 16:00:00,6.5212025,0.22659016336890184,0.8195365995922413,12.17,1.73,17.23,2.33,82.13,99.86,5.475075737038857,7,16
2018-07-02 17:00:00,8.43897,0.44138187174108623,0.023381180328444277,9.87,1.97,0.0,1.9,91.27,99.88,7.974206947930469,7,17
2018-07-02 18:00:00,9.25538,0.43801577084852883,0.0,8.99,1.98,0.0,1.35,96.19,99.92,8.817364229151472,7,18
2018-07-02 19:00:00,9.25538,0.6549104836574037,0.0,8.54,1.67,0.0,1.21,99.2,99.96,8.600469516342597,7,19
2018-07-02 20:00:00,8.7764425,0.741601498599538,0.0,8.04,1.46,0.0,1.39,100.0,99.97,8.034841001400462,7,20
2018-07-02 21:00:00,7.4622925,0.7757983522633803,0.0,7.79,1.33,0.0,1.09,100.0,99.98,6.68649414773662,7,21
2018-07-02 22:00:00,6.4712375,0.9706153094795896,0.0,7.55,1.2,0.0,0.59,100.0,99.98,5.50062219052041,7,22
2018-07-02 23:00:00,8.1543025,0.9759972409556682,0.0,7.21,1.19,0.0,0.36,100.0,99.96,7.178305259044332,7,23
2018-07-03 00:00:00,9.4658225,1.061269866227079,0.0,6.86,1.22,0.0,0.25,100.0,99.95,8.404552633772921,7,0
2018-07-03 01:00:00,7.60943,1.3472164319538842,0.0,6.83,1.09,0.0,0.19,100.0,99.92,6.262213568046116,7,1
2018-07-03 02:00:00,5.937004999999999,1.2280126145015964,0.0,6.9,1.06,0.0,0.3,99.51,99.89,4.708992385498403,7,2
2018-07-03 03:00:00,4.89515,1.2107938789380213,0.0,6.79,0.99,0.0,0.49,98.94,99.86,3.684356121061979,7,3
2018-07-03 04:00:00,4.27937,1.067294070617742,0.0,6.85,1.03,0.0,0.61,98.57,99.89,3.212075929382258,7,4
2018-07-03 05:00:00,4.8740725000000005,1.1201293615889116,0.0,7.06,0.86,0.0,0.66,98.14,99.93,3.753943138411089,7,5
2018-07-03 06:00:00,6.2784175,1.35195545539148,0.0,7.14,0.75,0.0,0.61,97.78,99.95,4.926462044608519,7,6
2018-07-03 07:00:00,7.5749425,1.519069681437622,0.12368854426525276,7.19,0.97,34.53,0.68,97.33,99.99,5.932184274297125,7,7
2018-07-03 08:00:00,7.6558025,1.2330680070945428,1.320205905906482,7.76,0.61,138.68,0.86,96.18,99.99,5.102528586998975,7,8
2018-07-03 09:00:00,6.294315,0.9745515595463218,2.187622021375714,8.61,0.39,231.8,0.49,94.89,99.97,3.132141419077964,7,9
2018-07-03 10:00:00,5.77218,0.9162758902096286,2.5371369833755013,10.12,0.56,323.98,0.11,91.45,99.9,2.31876712641487,7,10
2018-07-03 11:00:00,4.9635725,0.7206302334003132,2.6574690314463565,12.3,1.07,310.58,0.08,84.07,99.82,1.58547323515333,7,11
2018-07-03 12:00:00,4.7199525,0.5797976201443779,2.704061641901289,14.55,1.62,318.85,0.04,73.87,99.74,1.4360932379543332,7,12
2018-07-03 13:00:00,4.3032125,0.4397375731470831,2.5984974927288618,15.74,1.75,288.92,0.07,67.24,99.69,1.264977434124055,7,13
2018-07-03 14:00:00,4.950785,0.5368982693972226,2.4349143074224058,16.17,1.83,232.15,0.06,63.78,99.69,1.9789724231803714,7,14
2018-07-03 15:00:00,4.876145,0.45909563293981975,1.8437676614790923,15.82,1.8,127.6,0.04,65.4,99.69,2.5732817055810875,7,15
2018-07-03 16:00:00,5.309817499999999,0.15839284409590004,0.9449009389309305,13.75,1.39,31.25,0.02,77.27,99.69,4.206523716973169,7,16
2018-07-03 17:00:00,7.3036825,0.36254160471345,0.025854918336527793,11.47,1.9,0.0,0.01,86.45,99.68,6.915285976950022,7,17
2018-07-03 18:00:00,8.75778,0.3951930160434754,0.0,10.42,1.96,0.0,0.01,94.11,99.7,8.362586983956525,7,18
2018-07-03 19:00:00,8.75778,0.30134689897056066,0.0,9.85,1.94,0.0,0.01,100.0,99.75,8.45643310102944,7,19
2018-07-03 20:00:00,8.7505225,0.1535550062233503,0.0,9.54,1.77,0.0,0.01,100.0,99.79,8.596967493776651,7,20
2018-07-03 21:00:00,7.870044999999999,0.22288543067928543,0.0,9.63,1.48,0.0,0.01,100.0,99.81,7.6471595693207135,7,21
2018-07-03 22:00:00,6.93532,0.2459087347205494,0.0,9.19,1.51,0.0,0.01,100.0,99.81,6.689411265279451,7,22
2018-07-03 23:00:00,8.850945,0.48235064566991015,0.0,9.28,1.33,0.0,0.02,100.0,99.79,8.368594354330089,7,23
2018-07-04 00:00:00,9.6887175,0.809454091984225,0.0,9.57,1.19,0.0,0.05,100.0,99.75,8.879263408015774,7,0
2018-07-04 01:00:00,7.64682,1.0657733043964464,0.0,9.52,1.04,0.0,0.08,100.0,99.71,6.581046695603554,7,1
2018-07-04 02:00:00,6.0054275,1.275918292971493,0.0,9.26,0.67,0.0,0.11,100.0,99.69,4.7295092070285065,7,2
2018-07-04 03:00:00,5.0357924999999994,1.4873110265930665,0.0,9.02,0.3,0.0,0.12,100.0,99.68,3.548481473406933,7,3
2018-07-04 04:00:00,4.67745,1.7580842662990146,0.0,8.63,0.53,0.0,0.12,100.0,99.71,2.9193657337009857,7,4
2018-07-04 05:00:00,5.1809275,1.6902910314389288,0.0,8.35,0.66,0.0,0.14,100.0,99.77,3.490636468561071,7,5
2018-07-04 06:00:00,6.547945,1.6139745585684997,0.0,7.9,0.55,0.0,0.16,100.0,99.82,4.933970441431501,7,6
2018-07-04 07:00:00,7.737355,1.6729881241444144,0.11898050698883687,8.14,0.45,38.05,0.17,100.0,99.86,5.945386368866748,7,7
2018-07-04 08:00:00,7.9543625,1.7280019690890271,1.3391184222630148,10.39,0.29,154.07,0.15,92.44,99.88,4.887242108647959,7,8
2018-07-04 09:00:00,6.8689725,1.142242048221427,2.2518503628846256,12.72,0.64,265.42,0.11,84.32,99.88,3.474880088893947,7,9
2018-07-04 10:00:00,5.907285,1.0037533860455596,2.5188580940691034,15.09,1.61,369.1,0.09,76.78,99.82,2.384673519885337,7,10
2018-07-04 11:00:00,4.888725000000001,1.218510951860977,2.705517983116922,16.55,1.82,424.9,0.05,72.39,99.73,0.9646960650221019,7,11
2018-07-04 12:00:00,4.9612875,1.6290416825791105,2.8025885303296674,17.51,1.76,462.9,0.04,69.88,99.64,0.5296572870912222,7,12
2018-07-04 13:00:00,4.8441475,1.9290569606469965,2.7502852438479857,18.28,1.82,393.25,0.04,68.05,99.59,0.16480529550501766,7,13
2018-07-04 14:00:00,4.2057675,1.7944109413443297,2.5562039907536427,18.75,1.96,309.23,0.03,67.14,99.54,-0.14484743209797202,7,14
2018-07-04 15:00:00,3.88129,1.5559195862664152,2.153283448832993,18.42,1.95,188.73,0.02,70.16,99.5,0.1720869649005916,7,15
2018-07-04 16:00:00,4.5962425,1.3930690135582724,1.046330574804941,16.06,1.56,45.0,0.01,83.77,99.48,2.1568429116367867,7,16
2018-07-04 17:00:00,6.7649574999999995,1.7072753644589003,0.030882228545700247,13.64,1.92,0.0,0.01,97.62,99.48,5.026799906995398,7,17
2018-07-04 18:00:00,8.3013025,1.9164939783561967,0.0,12.64,2.07,0.0,0.01,100.0,99.51,6.384808521643803,7,18
2018-07-04 19:00:00,8.3597,2.4363314589833287,0.0,12.15,2.02,0.0,0.02,100.0,99.53,5.923368541016671,7,19
2018-07-04 20:00:00,8.29439,2.6401657821516276,0.0,11.89,1.96,0.0,0.02,100.0,99.54,5.654224217848372,7,20
2018-07-04 21:00:00,7.38247,2.8903741337136304,0.0,11.67,1.91,0.0,0.04,100.0,99.52,4.49209586628637,7,21
2018-07-04 22:00:00,6.8105725,2.6958543927945393,0.0,11.43,1.77,0.0,0.06,100.0,99.48,4.11471810720546,7,22
2018-07-04 23:00:00,8.529715,2.6704358839491786,0.0,11.5,1.57,0.0,0.05,100.0,99.43,5.859279116050821,7,23
2018-07-05 00:00:00,9.2733525,2.6345106203746185,0.0,11.38,1.34,0.0,0.06,100.0,99.38,6.638841879625382,7,0
2018-07-05 01:00:00,7.405272500000001,2.991745840050577,0.0,10.67,1.35,0.0,0.12,100.0,99.35,4.413526659949424,7,1
2018-07-05 02:00:00,5.69926,3.1242487421951455,0.0,9.53,1.73,0.0,0.16,100.0,99.33,2.5750112578048543,7,2
2018-07-05 03:00:00,4.73585,3.2933492686617156,0.0,8.71,1.94,0.0,0.19,100.0,99.33,1.4425007313382845,7,3
2018-07-05 04:00:00,4.57793,3.454052811228915,0.0,8.56,1.95,0.0,0.18,100.0,99.37,1.1238771887710852,7,4
2018-07-05 05:00:00,4.9082825,3.5688858237452763,0.0,8.47,2.05,0.0,0.17,100.0,99.42,1.339396676254724,7,5
2018-07-05 06:00:00,6.196515,3.6208144575375645,0.0,8.5,2.2,0.0,0.16,100.0,99.45,2.5757005424624353,7,6
2018-07-05 07:00:00,7.682065,3.7315482301550507,0.10988335265682184,9.69,2.22,53.15,0.12,100.0,99.46,3.840633417188127,7,7
2018-07-05 08:00:00,7.382675,3.8732782665080236,1.2497433377695633,12.57,3.0,220.1,0.04,86.62,99.43,2.259653395722413,7,8
