time,load,wind_power,solar_power,temp,wind_speed,irradiance,precipitation,humidity,pressure,net_load,month,hour
2020-07-01 00:00:00,9.2,2.602754991256411,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.597245008743588,7,0
2020-07-01 01:00:00,9.2,2.7963404681770636,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.403659531822935,7,1
2020-07-01 02:00:00,9.2,2.8021348400839194,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.39786515991608,7,2
2020-07-01 03:00:00,9.2,2.62650472714935,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.57349527285065,7,3
2020-07-01 04:00:00,9.2,2.6400935611357075,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.559906438864292,7,4
2020-07-01 05:00:00,9.2,2.8646653307261425,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.335334669273857,7,5
2020-07-01 06:00:00,9.2,2.5864040641881605,0.0,14.9,2.43,497.15,0.0,56.13,99.31,6.613595935811839,7,6
2020-07-01 07:00:00,9.488815,2.490147605078749,0.11216092080557524,14.9,2.43,497.15,0.0,56.13,99.31,6.886506474115676,7,7
2020-07-01 08:00:00,9.326385,2.5558594350736454,1.2305810912652617,14.9,2.43,497.15,0.0,56.13,99.31,5.539944473661093,7,8
2020-07-01 09:00:00,6.884375,2.359150627744431,2.007304978073957,14.9,2.43,497.15,0.0,56.13,99.31,2.5179193941816123,7,9
2020-07-01 10:00:00,4.6934025,2.3982014243876235,2.3835112220300574,14.9,2.43,497.15,0.0,56.13,99.31,-0.08831014641768054,7,10
2020-07-01 11:00:00,3.2840275,2.88588342469984,2.5208935839591056,16.69,2.48,553.08,0.0,51.68,99.23,-2.1227495086589454,7,11
2020-07-01 12:00:00,2.9,3.103619868608781,2.5488024215836993,17.61,2.33,549.1,0.0,49.41,99.13,-2.7524222901924804,7,12
2020-07-01 13:00:00,2.9,3.5743428255294005,2.45298855184584,18.02,2.19,488.92,0.0,48.04,99.06,-3.1273313773752407,7,13
2020-07-01 14:00:00,2.9,3.0655794119110285,2.2526519110198833,17.98,2.1,374.95,0.0,48.37,99.01,-2.418231322930912,7,14
2020-07-01 15:00:00,3.23125,2.5828932064762498,1.7842342552534165,17.26,1.64,218.0,0.0,54.94,99.0,-1.135877461729666,7,15
2020-07-01 16:00:00,4.8260425,2.424776048359753,0.8118422778291174,14.62,1.58,49.75,0.0,66.56,99.01,1.5894241738111292,7,16
2020-07-01 17:00:00,7.4428475,2.0587170657377194,0.022821642255139288,12.09,2.18,0.0,0.0,70.48,99.05,5.361308792007141,7,17
2020-07-01 18:00:00,9.4402775,2.5625475837747134,0.0,10.92,2.46,0.0,0.0,74.5,99.1,6.877729916225287,7,18
2020-07-01 19:00:00,9.7,3.0268519749996066,0.0,10.25,2.64,0.0,0.0,76.41,99.13,6.673148025000392,7,19
2020-07-01 20:00:00,9.1340275,3.403610725955977,0.0,10.0,2.53,0.0,0.0,75.89,99.12,5.7304167740440235,7,20
2020-07-01 21:00:00,8.1361125,3.3106337299011885,0.0,9.57,2.3,0.0,0.0,76.89,99.08,4.825478770098811,7,21
2020-07-01 22:00:00,7.5635425000000005,3.597360918219597,0.0,8.89,2.16,0.0,0.0,80.32,99.04,3.9661815817804036,7,22
2020-07-01 23:00:00,9.146385,3.8155102094820528,0.0,8.14,2.2,0.0,0.0,84.48,99.0,5.330874790517948,7,23
2020-07-02 00:00:00,9.731595,3.9257324618710046,0.0,7.54,2.29,0.0,0.0,87.83,98.97,5.805862538128996,7,0
2020-07-02 01:00:00,8.12743,4.127463735985226,0.0,7.13,2.35,0.0,0.0,90.61,98.93,3.999966264014774,7,1
2020-07-02 02:00:00,6.3434025,4.2968601249156215,0.0,6.85,2.44,0.0,0.0,93.28,98.89,2.0465423750843783,7,2
2020-07-02 03:00:00,5.60139,4.3229607053083425,0.0,6.65,2.49,0.0,0.0,95.69,98.88,1.2784292946916578,7,3
2020-07-02 04:00:00,5.1,4.305136532991544,0.0,6.48,2.54,0.0,0.0,97.78,98.86,0.7948634670084553,7,4
2020-07-02 05:00:00,5.6940975,4.1969265044357815,0.0,6.37,2.61,0.0,0.0,99.53,98.88,1.4971709955642183,7,5
