time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-02 17:00:00,28251.75,176.08333333333334,62.333333333333336,7.886666666666667,50.14233333333334,0.8916666666666667,0.0,0.0,0.0,winter,2,497.5,1.0,2.0
2019-01-02 18:00:00,29044.583333333332,250.16666666666666,55.166666666666664,7.566666666666667,51.03983333333334,0.8716666666666667,0.0,0.0,0.0,winter,2,509.5,1.0,2.0
2019-01-02 19:00:00,28885.583333333332,301.75,47.083333333333336,7.260000000000001,52.108666666666664,0.9616666666666668,0.0,0.0,0.0,winter,2,521.5,1.0,2.0
2019-01-02 20:00:00,28491.166666666668,382.5,43.833333333333336,6.936666666666667,53.201666666666675,1.085,0.0,0.0,0.0,winter,2,533.5,1.0,2.0
2019-01-02 21:00:00,27449.333333333332,485.9166666666667,24.0,6.638333333333333,54.274499999999996,1.195,0.0,0.0,0.0,winter,2,545.5,1.0,2.0
2019-01-02 22:00:00,25694.5,550.8333333333334,24.0,6.398333333333333,55.19016666666667,1.3116666666666668,0.0,0.0,0.0,winter,2,557.5,1.0,2.0
2019-01-02 23:00:00,23941.083333333332,579.5,20.0,6.098333333333334,56.29083333333333,1.4400000000000002,0.0,0.0,0.0,winter,2,569.5,1.0,2.0
2019-01-03 00:00:00,22590.0,649.3333333333334,0.0,5.796666666666667,57.149499999999996,1.5850000000000002,0.0,0.0,0.0,winter,3,581.5,1.0,3.0
2019-01-03 01:00:00,21716.75,690.5,0.0,5.640000000000001,57.0225,1.6616666666666668,0.0,0.0,0.0,winter,3,593.5,1.0,3.0
2019-01-03 02:00:00,21294.583333333332,629.75,0.0,5.598333333333334,56.52700000000001,1.68,0.0,0.0,0.0,winter,3,605.5,1.0,3.0
2019-01-03 03:00:00,21255.583333333332,536.6666666666666,0.0,5.626666666666668,55.978166666666674,1.7066666666666668,0.0,0.0,0.0,winter,3,617.5,1.0,3.0
2019-01-03 04:00:00,21880.75,539.1666666666666,0.0,5.663333333333334,55.4555,1.7283333333333335,0.0,0.0,0.0,winter,3,629.5,1.0,3.0
2019-01-03 05:00:00,23361.916666666668,347.5,0.0,5.7,54.99283333333333,1.7483333333333333,0.0,0.0,0.0,winter,3,641.5,1.0,3.0
2019-01-03 06:00:00,25577.833333333332,494.0,0.5833333333333334,5.833333333333333,55.024499999999996,1.781666666666667,0.0,0.0,0.0,winter,3,653.5,1.0,3.0
2019-01-03 07:00:00,26864.416666666668,458.8333333333333,1048.4166666666667,6.753333333333334,54.211333333333336,2.0,14.916666666666666,271.73333333333335,43.15,winter,3,665.5,1.0,3.0
2019-01-03 08:00:00,26515.583333333332,428.25,5153.333333333333,8.63,50.4155,2.3866666666666667,42.833333333333336,544.2333333333333,173.38333333333333,winter,3,677.5,1.0,3.0
2019-01-03 09:00:00,25344.083333333332,362.5,7780.083333333333,10.688333333333333,44.73433333333333,2.5766666666666667,64.96666666666667,713.1999999999999,323.6166666666667,winter,3,689.5,1.0,3.0
2019-01-03 10:00:00,24336.666666666668,364.9166666666667,8185.0,12.433333333333332,39.8365,2.525,83.61666666666666,759.8333333333334,431.2166666666667,winter,3,701.5,1.0,3.0
2019-01-03 11:00:00,23455.5,364.8333333333333,8111.833333333333,13.638333333333334,36.630500000000005,2.395,84.2,841.35,506.8500000000001,winter,3,713.5,1.0,3.0
2019-01-03 12:00:00,22965.916666666668,396.3333333333333,8112.916666666667,14.195,35.998,2.2083333333333335,92.01666666666667,812.4333333333334,502.6666666666667,winter,3,725.5,1.0,3.0
2019-01-03 13:00:00,23084.583333333332,360.4166666666667,8169.666666666667,14.186666666666667,37.79683333333333,2.0583333333333336,99.86666666666667,712.25,427.55,winter,3,737.5,1.0,3.0
2019-01-03 14:00:00,23481.083333333332,376.8333333333333,7736.5,13.395000000000001,43.265166666666666,1.8266666666666669,88.95,599.5333333333333,307.6333333333333,winter,3,749.5,1.0,3.0
2019-01-03 15:00:00,24112.0,335.4166666666667,5259.583333333333,12.68,47.992,1.66,60.28333333333333,512.1666666666666,177.8166666666667,winter,3,761.5,1.0,3.0
2019-01-03 16:00:00,25721.416666666668,313.1666666666667,1146.3333333333333,9.913333333333334,52.336000000000006,1.59,21.75,212.08333333333334,41.916666666666664,winter,3,773.5,1.0,3.0
2019-01-03 17:00:00,28313.083333333332,289.8333333333333,168.91666666666666,9.020000000000001,53.61816666666667,1.6266666666666667,0.0,0.0,0.0,winter,3,785.5,1.0,3.0
2019-01-03 18:00:00,28977.25,351.25,153.0,8.636666666666667,54.911,1.66,0.0,0.0,0.0,winter,3,797.5,1.0,3.0
2019-01-03 19:00:00,28775.333333333332,365.5833333333333,153.0,8.381666666666668,55.58416666666667,1.7216666666666667,0.0,0.0,0.0,winter,3,809.5,1.0,3.0
2019-01-03 20:00:00,28261.75,386.5833333333333,153.0,8.105,56.21233333333333,1.7716666666666667,0.0,0.0,0.0,winter,3,821.5,1.0,3.0
2019-01-03 21:00:00,27133.416666666668,379.8333333333333,153.0,7.81,56.99416666666667,1.8300000000000003,0.0,0.0,0.0,winter,3,833.5,1.0,3.0
2019-01-03 22:00:00,25401.0,379.5833333333333,153.0,7.463333333333334,58.190666666666665,1.9000000000000001,0.0,0.0,0.0,winter,3,845.5,1.0,3.0
2019-01-03 23:00:00,23623.833333333332,354.5,127.5,7.103333333333334,59.514,1.945,0.0,0.0,0.0,winter,3,857.5,1.0,3.0
