sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_ganfix_Conditional_NormalizingFlow_Risk_Generator,score_ganfix_Conditional_Transformer_Risk_Generator,score_ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TransformerVAE_Augmented_TailWeighted_Copula,score_ganfix_ValSelected_Model_Ensemble,score_ganfix_ValSelected_Model_Ensemble_Margin_0.00,score_ganfix_ValSelected_Model_Ensemble_Margin_0.05,score_ganfix_ValSelected_Model_Ensemble_Margin_0.10
0,RiskFirst_TCN_Empirical,0.24655398972659492,26.2368032282049,7.214057098735458,8.474754853682084,15.0,0.4377996980785217,0.24655398972659492,2.0446550888697774,7.090071248629967,4.319108167436869,0.24825203651631292,0.5703796690177209,0.8026366388434117,0.613654181547296,0.3306096896530017,0.40684326049262776,0.3306096896530017,0.3306096896530017,0.3306096896530017,0.3306096896530017
1,ordinary_conditional_tcn,0.14663744246831456,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.5668381054856292,0.5064261673529593,0.16177727883558696,1.1937157553363762,0.592521383112986,0.14663744246831456,0.36240162280533117,0.32794453131562484,0.17849096608737472,0.20532376132202665,0.437586734906686,0.20532376132202665,0.20532376132202665,0.20532376132202665,0.20532376132202665
2,ganfix_TransformerVAE_Augmented_TailWeighted_Copula,0.13913268202127502,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.3433646429353686,0.5018470665991945,0.14690756275125788,0.8931277481600521,0.27501069387361665,0.30324640283490834,0.3276977043596663,0.161816820149082,0.1664394771659411,0.20210309993133033,0.13913268202127502,0.20210309993133033,0.20210309993133033,0.20210309993133033,0.20210309993133033
3,ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.14055598805229452,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.3414165795990891,0.47386076557383416,0.5156487333129876,1.4284226181520665,0.35714320678964573,0.2600206398667275,0.2645323527050516,0.223655429267798,0.20588789134973978,0.14055598805229452,0.1710332327633804,0.14055598805229452,0.14055598805229452,0.14055598805229452,0.14055598805229452
4,ganfix_TransformerVAE_Augmented_TailWeighted_Copula,0.12957012961444767,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.3104882488641217,0.2877568381765233,0.2554394791636299,1.1990140365746342,0.3882834956572874,0.33874591096551987,0.45719565575428184,0.4056907124722379,0.1860592382938139,0.15019809898799658,0.12957012961444767,0.15019809898799658,0.15019809898799658,0.15019809898799658,0.15019809898799658
5,ganfix_TransformerVAE_Augmented_TailWeighted_Copula,0.12822468161648085,47.330928802490234,19.516892433166504,8.594188690185547,11.0,0.19731916616164713,0.17910258919857905,0.7709716463480697,0.4259289293131779,0.36621551896217763,0.23399276890390064,0.5516849405850917,0.23056551488668314,0.497640145978323,0.20536767374654583,0.12822468161648085,0.20536767374654583,0.20536767374654583,0.20536767374654583,0.20536767374654583
6,enhanced_gan,0.723733940147628,47.330928802490234,19.516892433166504,8.594188690185547,11.0,0.9145654636586882,1.0471643180082122,0.8893972859742493,2.7032257498299495,0.723733940147628,1.0153352107278688,0.7684217793398008,0.8992449537631799,0.8825971925790603,0.8249966949046742,0.8548099676917977,0.8249966949046742,0.8249966949046742,0.8249966949046742,0.8249966949046742
7,DurationAware_RiskFirst_TCN_Empirical,0.7443880270417856,47.330928802490234,19.516892433166504,8.594188690185547,11.0,0.7443880270417856,1.2358112289470233,1.1469213040008852,1.032711075269619,1.141656973433383,0.9555499060436475,0.9051960786719226,0.8128733285928885,0.8085942648450369,0.8296227265399517,0.9817392488563866,0.8296227265399517,0.8296227265399517,0.8296227265399517,0.8296227265399517
8,DurationAware_RiskFirst_TCN_Empirical,0.20873356735143994,48.50658468766646,19.93110318617387,8.647556565024637,11.227272727272727,0.20873356735143994,0.5291584500607964,0.3870778574435135,0.7392469715700678,1.0089109044865279,0.6375988411134046,0.7767893746645052,0.8802262151959557,0.8317873822020564,0.888865575439998,1.0135432723664137,0.888865575439998,0.888865575439998,0.888865575439998,0.888865575439998
9,ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.23506382848195012,50.7606406211853,26.04049015045166,8.443650245666504,13.0,0.8974622932330162,1.0159048405037672,1.1102703294473408,0.7938451647847707,0.5942105181566305,0.25814253876653126,0.357370634573648,0.3445510567408324,0.23506382848195012,0.26090615260688244,0.46864675577546905,0.26090615260688244,0.26090615260688244,0.26090615260688244,0.26090615260688244
10,RiskFirst_TCN_Empirical,0.18939256382936354,48.32187080383301,22.034847259521484,8.202948570251465,12.5,0.33364585286617093,0.18939256382936354,0.5020070850303218,0.3512056828945981,0.761727333919511,1.170263594940725,0.6268806862385957,1.0344766174194162,0.8302386221094229,0.46771810369173916,0.5082697240652174,0.46771810369173916,0.46771810369173916,0.46771810369173916,0.46771810369173916
11,ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.16880690362442324,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.49758190703696464,0.41603264375784316,0.5381258604787328,0.4937078397902586,0.3738368162626161,0.2593907548859583,0.4517684445030508,0.8265006578362268,0.2340804907109754,0.16880690362442324,0.2059121706817877,0.16880690362442324,0.16880690362442324,0.16880690362442324,0.16880690362442324
12,ganfix_Conditional_Transformer_Risk_Generator,0.12346391143662624,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.5455568304809414,0.5287124126433608,0.5409940329268644,1.309336888845643,0.8670456103355475,0.292985371892842,0.3328838423110756,0.12346391143662624,0.179675452619009,0.18078383306583184,0.15812976036115356,0.18078383306583184,0.18078383306583184,0.18078383306583184,0.18078383306583184
13,DurationAware_RiskFirst_TCN_Empirical,0.17375855415333843,47.330928802490234,19.516892433166504,8.594188690185547,11.0,0.17375855415333843,0.27008273691117296,0.35986993380064863,0.28817401850093555,0.2682391378330985,0.9267860873521523,0.8112652396703312,0.7917501284750352,0.9233441575861571,0.8211405935246149,0.7996372215896841,0.8211405935246149,0.8211405935246149,0.8211405935246149,0.8211405935246149
14,ganfix_TransformerVAE_Augmented_TailWeighted_Copula,0.11297342300680649,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.5006825691722363,0.4394077683510772,0.7403228981072825,1.127770030144212,0.3845215693477907,0.1834716926844129,0.5660846317736545,0.4114834448377647,0.32847800627238133,0.12327655177036363,0.11297342300680649,0.12327655177036363,0.12327655177036363,0.12327655177036363,0.12327655177036363
15,ganfix_TransformerVAE_Augmented_TailWeighted_Copula,0.13477528406999983,13.601393526250662,2.183461969549005,6.405566042119807,9.0,0.4665097304145156,0.15307977645864884,5.891805601376019,5.969611857407144,5.836472198572531,0.4109761847132847,0.36250494496521635,0.23559059555187084,0.22027371276572671,0.23657841115834974,0.13477528406999983,0.23657841115834974,0.23657841115834974,0.23657841115834974,0.23657841115834974
16,enhanced_gan,0.5939736151812849,35.8451009013436,11.639875455336137,8.259337175976146,16.0,1.6737502362199845,1.4511277981190205,2.188309284349501,1.337598055133108,0.5939736151812849,0.7180453445846039,1.8090892586100278,1.8292683716649398,1.7533901960948681,1.9819485518056428,1.7188919949736547,1.9819485518056428,1.9819485518056428,1.9819485518056428,1.9819485518056428
17,DurationAware_RiskFirst_TCN_Empirical,0.09475048931678062,12.317733764648438,2.1877269744873047,4.523502349853516,10.0,0.09475048931678062,0.1728285662399647,0.40876803367936626,7.410785319805985,2.794256301968601,0.402690772992887,0.13968468829156472,0.4640306442708188,0.4341704422489214,0.31678180204447126,0.25071572683212934,0.31678180204447126,0.31678180204447126,0.31678180204447126,0.31678180204447126
18,DurationAware_RiskFirst_TCN_Empirical,0.8005023422545848,20.944601492448285,6.604471044106916,6.539106098088351,12.0,0.8005023422545848,0.9906815060922647,0.8744841756959916,1.2003460086956856,1.1007725531594343,2.447288120766299,0.8213993332307146,1.5531661413609563,1.8832224407249405,1.6842409598570078,1.4671029506219173,1.6842409598570078,1.6842409598570078,1.6842409598570078,1.6842409598570078
