sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_targeted_seed45_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed45_Conditional_TCN_Risk_Generator,score_targeted_seed45_Conditional_Transformer_Risk_Generator,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed45_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_RiskKNN_Bootstrap_Generator,score_targeted_seed45_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed46_Conditional_TCN_Risk_Generator,score_targeted_seed46_Conditional_Transformer_Risk_Generator,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed46_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_RiskKNN_Bootstrap_Generator,score_targeted_seed46_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed47_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed47_Conditional_TCN_Risk_Generator,score_targeted_seed47_Conditional_Transformer_Risk_Generator,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed47_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_RiskKNN_Bootstrap_Generator,score_targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_TransformerVAE_Augmented_TailWeighted_Copula
10,targeted_seed45_RiskKNN_Bootstrap_Generator,0.1630043793403878,48.32187080383301,22.034847259521484,8.202948570251465,12.5,0.33364585286617093,0.18939256382936354,0.5020070850303218,0.3512056828945981,0.761727333919511,1.170263594940725,0.8215532154920876,1.2967105840660431,0.9217368019864679,0.7485428058792943,0.7485428058792943,0.8302386221094229,0.1630043793403878,0.7270187895049778,0.7485428058792943,0.6948606169398281,0.8726766715456555,0.4812288824361988,0.5918187060326594,0.5918187060326594,0.8302386221094229,0.19315667435267048,0.5918187060326594,0.6262483083232393,0.7625290651095085,1.0641722606578308,1.1160858675066874,0.7830444837702472,0.7830444837702472,0.8302386221094229,0.7314180727266545,0.7830444837702472,0.7046501591686027
11,targeted_seed46_Conditional_Transformer_Risk_Generator,0.10688487119956291,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.49758190703696464,0.41603264375784316,0.5381258604787328,0.4937078397902586,0.3738368162626161,0.2593907548859583,0.2266157552163572,0.36797699676493545,0.26358587237847253,0.23318755186102696,0.23318755186102696,0.2340804907109754,0.129107392511927,0.18816085303928903,0.23318755186102696,0.6241033633614768,0.1961343895912941,0.10688487119956291,0.14977867803260878,0.14977867803260878,0.2340804907109754,0.23999945283413054,0.14977867803260878,0.18015236775007915,0.37633875477550505,0.14860621901677848,0.3929601782694821,0.2060837534108142,0.2060837534108142,0.2340804907109754,0.16410623608282984,0.2060837534108142,0.2518511876860199
12,targeted_seed46_Conditional_Transformer_Risk_Generator,0.1446944417513117,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.5455568304809414,0.5287124126433608,0.5409940329268644,1.309336888845643,0.8670456103355475,0.292985371892842,0.23153015714797204,0.27219621530045146,0.5200951235330304,0.27663117680442484,0.27663117680442484,0.179675452619009,0.2919639091144701,0.2054955695001407,0.27663117680442484,0.8288733895379296,0.3397176201555988,0.1446944417513117,0.20307735479251487,0.20307735479251487,0.179675452619009,0.2956550208901001,0.20307735479251487,0.17352330426131907,0.5101842263119665,0.28350005959081676,0.31560645537609333,0.26613421216423194,0.26613421216423194,0.179675452619009,0.2231590340671331,0.26613421216423194,0.2898069023963559
13,DurationAware_RiskFirst_TCN_Empirical,0.17375855415333843,47.330928802490234,19.516892433166504,8.594188690185547,11.0,0.17375855415333843,0.27008273691117296,0.35986993380064863,0.28817401850093555,0.2682391378330985,0.9267860873521523,0.9579337128318879,0.666439311407837,0.9491494500605542,0.8978375872373544,0.8978375872373544,0.9233441575861571,1.0638855658955184,0.7279794716882505,0.8978375872373544,0.8986045365041222,0.9243686028071987,0.78457255916298,0.8729968461596952,0.8729968461596952,0.9233441575861571,1.0244427493765953,0.8729968461596952,0.734364566725932,0.7709631007364586,1.019170104154266,0.8374415986324093,0.7959974347508191,0.7959974347508191,0.9233441575861571,0.8969062252276373,0.7959974347508191,0.6985793602696498
14,targeted_seed45_Expanded_ValSelected_Model_Ensemble,0.0630312297273925,43.51252365112305,18.871251106262207,8.61840534210205,9.0,0.5006825691722363,0.4394077683510772,0.7403228981072825,1.127770030144212,0.3845215693477907,0.1834716926844129,0.6653439820820429,0.20028547685047873,0.46061661308313606,0.0630312297273925,0.0630312297273925,0.32847800627238133,0.14125524267445286,0.27481497088326,0.0630312297273925,0.27095245657612677,0.15384277562606402,0.2633651302485819,0.16383470346328555,0.16383470346328555,0.32847800627238133,0.1054702621766436,0.16383470346328555,0.18111114539803136,0.5222850411558837,0.16386955520973046,0.17658128226065897,0.1775755592112665,0.1775755592112665,0.32847800627238133,0.1418107875767551,0.1775755592112665,0.2406364975026265
15,RiskFirst_TCN_Empirical,0.15307977645864884,13.601393526250662,2.183461969549005,6.405566042119807,9.0,0.4665097304145156,0.15307977645864884,5.891805601376019,5.969611857407144,5.836472198572531,0.4109761847132847,0.2890148524893246,0.2370108441660655,0.4383006680297089,0.48120280652373165,0.48120280652373165,0.22027371276572671,0.2826334106483114,0.22956585440023677,0.48120280652373165,0.36124413457367055,0.3549339861590549,0.3871606214741181,0.22547684445880234,0.22547684445880234,0.22027371276572671,0.4035195704358396,0.22547684445880234,0.15630068343683487,0.22272382677767946,0.33074906756599504,0.5411150115584032,0.231109921297726,0.231109921297726,0.22027371276572671,0.3667983486480339,0.231109921297726,0.323829643173624
16,enhanced_gan,0.5939736151812849,35.8451009013436,11.639875455336137,8.259337175976146,16.0,1.6737502362199845,1.4511277981190205,2.188309284349501,1.337598055133108,0.5939736151812849,0.7180453445846039,1.7510478685652995,1.6829495216544632,0.9970882288404368,3.0958376773567307,3.0958376773567307,1.7533901960948681,1.758204814039756,1.2394980150854724,3.0958376773567307,1.7207783313087024,1.769838785291563,1.0991844094547565,1.94928782360075,1.94928782360075,1.7533901960948681,1.6944839117120398,1.94928782360075,2.1780676583898604,1.486481385775604,2.52388714877473,1.079541478095871,1.772291914686032,1.772291914686032,1.7533901960948681,1.7152236282111097,1.772291914686032,2.0315772292405083
17,DurationAware_RiskFirst_TCN_Empirical,0.09475048931678062,12.317733764648438,2.1877269744873047,4.523502349853516,10.0,0.09475048931678062,0.1728285662399647,0.40876803367936626,7.410785319805985,2.794256301968601,0.402690772992887,0.359611585956708,0.37745779710122057,0.3566483978575935,0.34841118737255145,0.34841118737255145,0.4341704422489214,0.23619629350146007,0.18585840964427155,0.34841118737255145,0.1728703256411283,0.22798224460610833,0.27918645401300635,0.3940980053527138,0.3940980053527138,0.4341704422489214,0.09659760919942095,0.3940980053527138,0.3144135739655869,0.16897286029010644,0.326149533826029,0.5032093464382987,0.2770812751251523,0.2770812751251523,0.4341704422489214,0.24233929397706724,0.2770812751251523,0.32749920742839056
18,targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,0.5872954273874471,20.944601492448285,6.604471044106916,6.539106098088351,12.0,0.8005023422545848,0.9906815060922647,0.8744841756959916,1.2003460086956856,1.1007725531594343,2.447288120766299,0.6861636194731938,2.1338569560886653,2.6498863773960757,1.8072782973358015,1.8072782973358015,1.8832224407249405,1.7919921554160658,2.444519143486251,1.8072782973358015,0.5872954273874471,1.8277129917776298,1.304974878412283,2.1057767009517208,2.1057767009517208,1.8832224407249405,1.990244522895731,2.1057767009517208,1.7423241132775833,0.9697473746132306,1.3027852277473926,1.414870014168232,2.2964975396475324,2.2964975396475324,1.8832224407249405,2.020102935897709,2.2964975396475324,2.008275274745714
19,targeted_seed46_Expanded_ValSelected_Model_Ensemble,0.2459857467460087,22.103684685447,9.475738270716237,8.001454960216178,15.01136363636364,0.6725338972274176,0.4137135103857774,2.5393877335280988,1.923941767386189,0.9278517074621726,0.8317723604808802,0.7655371069694316,0.9710146861673172,0.4934677774993523,1.0654025981960222,1.0654025981960222,0.5477183776717096,0.6732659011289504,0.40216039336366977,1.0654025981960222,0.6441627043013185,0.7461980578521256,0.9535291129081249,0.2459857467460087,0.2459857467460087,0.5477183776717096,0.5527789298613152,0.2459857467460087,0.6342652410658225,0.4156652410684827,0.7636281870916487,0.8409997240382352,0.5623440105473253,0.5623440105473253,0.5477183776717096,0.6920040068251095,0.5623440105473253,0.9119071150363302
