dataset,method,q99_cum_deficit_error,core_q99_cum_deficit_error,netload_ramp_max_mae,imbalance_duration_mae,max_imbalance_run_mae,extreme_degree_match_rate,risk_score,risk_rank,generated_path,load_wasserstein,load_js,load_acf_mae,wind_power_wasserstein,wind_power_js,wind_power_acf_mae,solar_power_wasserstein,solar_power_js,solar_power_acf_mae,mean_wasserstein,mean_js,acf_mae,corr_matrix_error,cum_deficit_mae,cum_deficit_relative_error,q95_cum_deficit_error,netload_ramp_max_relative_error,q95_netload_ramp_max_error,q99_netload_ramp_max_error,imbalance_duration_relative_error,q95_imbalance_duration_error,q99_imbalance_duration_error,core_cum_deficit_mae,core_q95_cum_deficit_error,core_netload_ramp_max_mae,core_q95_netload_ramp_max_error,core_q99_netload_ramp_max_error,core_imbalance_duration_mae,core_q95_imbalance_duration_error,core_q99_imbalance_duration_error,extreme_degree_adjacent_match_rate,highrisk_wasserstein,highrisk_js,highrisk_acf_mae,highrisk_corr_matrix_error,highrisk_cum_deficit_mae,highrisk_q99_cum_deficit_error,highrisk_netload_ramp_max_mae,highrisk_imbalance_duration_mae,model_name,norm_q99_cum_deficit_error,norm_core_q99_cum_deficit_error,norm_netload_ramp_max_mae,norm_imbalance_duration_mae
cessnock_or_newarea,TargetSelected_val_calibrated_riskfirst_evt_pool_duration_guard,4.399963889646585,3.851107384684788,2.799153748996711,5.814814814814815,,0.5555555555555556,0.08761329386027122,1,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_val_calibrated_riskfirst_evt_pool_duration_guard.npy,0.9785218766196765,0.06834110079622452,0.1031037605575178,0.9447292600373136,0.22675730135689126,0.19445488389585244,0.7835700029177677,0.2984630047304184,0.10768872866215223,0.9022737131915859,0.1978538022945114,0.13508245770517416,0.1570634232073279,20.06337655676362,0.11661791621868912,2.4644120154560056,0.01396159173137161,3.838626825809479,3.7221248453855527,0.22727272705816898,3.0,3.0,10.448742943963769,2.8348318110135295,2.729809010470355,2.6024476051330563,2.3659382057189937,2.6666666666666665,0.3000000000000007,0.7399999999999984,0.8888888888888888,,,,,,,,,TargetSelected_val_calibrated_riskfirst_evt_pool_duration_guard,0.02746176964873437,0.09496884678673927,0.13036570401119948,0.1219512195121951
cessnock_or_newarea,TargetSelected_val_calibrated_rf_duration_pool_duration_guard,6.473280027566219,3.851107384684788,2.8751415560233267,5.444444444444445,,0.5925925925925926,0.08821317854871866,2,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_val_calibrated_rf_duration_pool_duration_guard.npy,1.1464702663598239,0.08032179414359718,0.10825651172719637,1.0460762387787321,0.28896056762428984,0.21765558276124478,0.8638226187600154,0.3908169350484357,0.10350783645922497,1.0187897079661905,0.2533664322721076,0.14313997698255537,0.15844300394825256,16.99517838340076,0.11887265847104327,8.367464708918433,0.004875857597895168,3.750045657157898,3.7221248453855527,0.24825174801738453,3.3000000000000007,3.0,10.770997726314684,2.8348318110135295,2.870146424682052,2.6024476051330563,2.3659382057189937,2.6296296296296298,0.3000000000000007,0.7399999999999984,0.8518518518518519,,,,,,,,,TargetSelected_val_calibrated_rf_duration_pool_duration_guard,0.04333854681167706,0.09496884678673927,0.186883841876775,0.0
cessnock_or_newarea,DurationAware_RiskFirst_TCN_Empirical,6.473280027566219,3.851107384684788,2.907566290721729,5.555555555555555,3.074074074074074,0.5925925925925926,0.09973019290670782,3,C:\Users\13411\MyPython\project\ExtremeScene\results\duration_aware_riskfirst\formal\cessnock_or_newarea\generated_samples_DurationAware_RiskFirst_TCN_Empirical.npy,1.117943521635032,0.0782650056998984,0.1062187771430035,1.0438272044348085,0.2892105407906463,0.2140749467372233,0.8579164684631329,0.3844777839601884,0.0932303451210963,1.0065623981776577,0.2506511101502444,0.1378413563337744,0.1538874908085632,17.833905629660322,0.0958057080539499,8.367464708918433,0.0001510262785969,3.750045657157898,3.7221248453855527,0.2307692305513715,3.3000000000000007,3.0,10.511276297727598,2.834831811013529,2.909451511171129,2.6024476051330563,2.3659382057189937,2.555555555555556,0.3000000000000007,0.7399999999999984,0.8518518518518519,1.0116820594013445,0.3932953186473233,0.1297659415044235,0.1675470116474722,21.913218366466943,5.740989848786086,1.6462493501603603,4.0,DurationAware_RiskFirst_TCN_Empirical,0.04333854681167706,0.09496884678673927,0.2110006797965366,0.036585365853658416
cessnock_or_newarea,TargetSelected_val_calibrated_rf_duration_pool_global_main,4.0519518696875,3.851107384684788,2.789916792912495,6.111111111111111,,0.5185185185185185,0.09973038794614572,4,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_val_calibrated_rf_duration_pool_global_main.npy,1.3277529774869912,0.09794581385677222,0.17880325085674245,1.040312840870227,0.2821061679587805,0.23143852616747893,0.9519050741959134,0.4371402775100886,0.16508370063989744,1.106656964184377,0.27239741977521376,0.19177515922137292,0.19000533636213293,18.867996311301127,0.18297003868157216,6.572777154183683,0.03322463098468262,3.750045657157898,3.7221248453855527,0.33916083884065223,6.699999999999999,7.739999999999998,9.687638547607051,2.8348318110135295,3.129877046302513,3.0987250328063958,5.3704264068603464,2.5555555555555554,0.0,0.7399999999999984,0.8518518518518519,,,,,,,,,TargetSelected_val_calibrated_rf_duration_pool_global_main,0.0247968073741147,0.09496884678673927,0.12349544971838748,0.21951219512195108
cessnock_or_newarea,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.8137870727642138,6.231719888586895,2.655348109385361,6.518518518518518,,0.5185185185185185,0.10656817021972728,5,C:\Users\13411\MyPython\project\ExtremeScene\results\model_pool_experiments_new_machine_margin_formal50_ganfix\cessnock_or_newarea\generated_samples_Conditional_NormalizingFlow_Risk_Generator.npy,1.2414191762606301,0.08295972544826256,0.04286018913183114,0.5122877019566809,0.08676741783588339,0.06865669092454617,0.40250320009764573,0.1715216328360956,0.05398580824047574,0.7187366927716523,0.1137495920400805,0.055167562765617684,0.08320420150743751,30.146329968048683,0.1814957211294577,7.457444119099392,0.06327359475435096,3.5544775247573845,4.029522060751914,0.32867132836104446,3.0,1.5200000000000031,12.952758574886222,4.522918808682235,1.5813832018110487,0.7608675479888918,0.3920616626739504,2.4444444444444446,0.3000000000000007,0.7399999999999984,0.7407407407407407,,,,,,,,,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.0,0.1588928957769172,0.02340608399538906,0.3536585365853658
cessnock_or_newarea,TargetSelected_empirical_rf_duration_pool_global_main,5.00791528560957,11.238448992387212,2.623878972908844,5.851851851851852,,0.48148148148148145,0.11775710606044655,6,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_empirical_rf_duration_pool_global_main.npy,1.2884530238653897,0.0890918403595668,0.1634994138264565,1.0491378096497557,0.2942989259055422,0.2202830259051317,0.9427754457794711,0.4288987192369651,0.16019487865318843,1.0934554264315388,0.2707631618340247,0.18132577279492557,0.1867383678658795,17.337607600448493,0.14716837801248772,4.101204235356349,0.014465891125148084,4.056924998760223,4.399012841582298,0.3006993004154237,4.0,3.2600000000000016,10.768430213194195,5.097415039054567,2.8045269030111806,2.6024476051330563,2.596954612731933,2.5185185185185186,0.6999999999999993,0.26000000000000156,0.8888888888888888,,,,,,,,,TargetSelected_empirical_rf_duration_pool_global_main,0.032117262683814575,0.2933332534526333,0.0,0.13414634146341467
cessnock_or_newarea,targeted_seed47_Conditional_NormalizingFlow_Risk_Generator,7.098974630849867,6.629614144044112,2.80888566977767,5.814814814814815,,0.5555555555555556,0.11800581982910555,7,C:\Users\13411\MyPython\project\ExtremeScene\results\targeted_expanded_pool_multiseed\seed47\expanded_pool\cessnock_or_newarea\generated_samples_Conditional_NormalizingFlow_Risk_Generator.npy,0.8154028460322094,0.06259477932906675,0.07612976619417433,0.5937163851701106,0.08350919701905699,0.12420751970561861,0.6191643231889472,0.2528234482658919,0.06577004919370415,0.6760945181304224,0.1329758082046719,0.0887024450311657,0.09086154303816177,24.634703549053498,0.07233815805921891,2.2743319685732644,0.03078854701268017,3.0604507446289055,2.3720820301771184,0.25524475500378974,1.3000000000000007,0.26000000000000156,11.676231089800616,1.1608633004732312,3.1669290595584445,4.0282099723815925,4.767526607513426,2.2962962962962963,0.0,0.7399999999999984,0.9259259259259259,,,,,,,,,targeted_seed47_Conditional_NormalizingFlow_Risk_Generator,0.04812991152770059,0.1695771259223384,0.1376041026690584,0.1219512195121951
cessnock_or_newarea,TargetSelected_val_calibrated_riskfirst_evt_pool_global_main,4.0519518696875,3.851107384684788,2.8238592431054577,6.37037037037037,,0.5555555555555556,0.11884668671677096,8,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_val_calibrated_riskfirst_evt_pool_global_main.npy,1.1619850826361544,0.07833164448120317,0.17301742130842493,0.8968944721056067,0.19920475477584754,0.20074327459971075,0.8546901418820221,0.31016356347367835,0.17225858300207805,0.9711898988745945,0.1958999875769097,0.18200642630340458,0.19269280735594727,20.321509454619438,0.23760095596832914,6.572777154183683,0.0262065454033537,3.838626825809479,3.7221248453855527,0.37762237726588094,6.699999999999999,7.739999999999998,9.327351850625249,2.8348318110135295,3.0497969609719737,3.0987250328063958,5.3704264068603464,2.7037037037037037,0.3000000000000007,0.7399999999999984,0.8888888888888888,,,,,,,,,TargetSelected_val_calibrated_riskfirst_evt_pool_global_main,0.0247968073741147,0.09496884678673927,0.14874113260576646,0.30487804878048774
cessnock_or_newarea,TargetSelected_empirical_rf_duration_pool_duration_guard,5.00791528560957,11.238448992387212,2.7270845941513673,5.592592592592593,,0.5555555555555556,0.12414277238362105,9,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_empirical_rf_duration_pool_duration_guard.npy,1.1818142292921434,0.08039935698833457,0.1396536180287282,1.0575329574394083,0.2975203194370598,0.22948585689021525,0.8934744118862316,0.4085569823146012,0.13759746386184105,1.0442738662059277,0.2621588862466652,0.16891231292692818,0.17421857303691526,16.847074895153888,0.13410198598666795,4.101204235356349,0.007127235429402186,3.750045657157898,3.7221248453855527,0.262237761990195,4.0,3.2600000000000016,11.06078938146941,5.097415039054567,2.824037278140033,2.6024476051330563,2.3659382057189937,2.4074074074074074,0.0,0.0,0.8888888888888888,,,,,,,,,TargetSelected_empirical_rf_duration_pool_duration_guard,0.032117262683814575,0.2933332534526333,0.07676217748782001,0.04878048780487799
cessnock_or_newarea,TargetSelected_empirical_riskfirst_evt_pool_duration_guard,4.399963889646585,11.238448992387212,2.6510967871247515,5.962962962962963,,0.5185185185185185,0.12690927293353238,10,C:\Users\13411\MyPython\project\ExtremeScene\results\method_pool_risk_target_selection_expanded_fast\cessnock_or_newarea\generated_samples_TargetSelected_empirical_riskfirst_evt_pool_duration_guard.npy,1.0219403507778186,0.06840507713043792,0.13450086685904958,0.9576692596608676,0.23379728251289597,0.2069745750463402,0.8134750765384224,0.313195073555031,0.14177835606476832,0.9310282289923695,0.2051324777327883,0.16108459932338604,0.17283899229599062,19.915273068516754,0.1318472437343138,0.7736065439675741,0.011710213899864708,3.838626825809479,3.7221248453855527,0.24125874103097944,4.0,3.2600000000000016,10.738534599118495,5.289886209479981,2.683699863928336,2.6024476051330563,2.3659382057189937,2.4444444444444446,0.3000000000000007,0.0,0.9259259259259259,,,,,,,,,TargetSelected_empirical_riskfirst_evt_pool_duration_guard,0.02746176964873437,0.2933332534526333,0.02024403962224447,0.1707317073170731
