sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_ganfix_Conditional_NormalizingFlow_Risk_Generator,score_ganfix_Conditional_Transformer_Risk_Generator,score_ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TransformerVAE_Augmented_TailWeighted_Copula,score_ganfix_ValSelected_Model_Ensemble,score_ganfix_ValSelected_Model_Ensemble_Margin_0.00,score_ganfix_ValSelected_Model_Ensemble_Margin_0.05,score_ganfix_ValSelected_Model_Ensemble_Margin_0.10
0,extreme_conditioned_gaussian_copula,0.09808044545196126,9.775089263916016,2.410369873046875,3.9756717681884766,8.0,0.1826466474484722,0.21936038702102123,0.09808044545196126,0.450631533151259,0.16309255373726214,0.15997809200794252,0.1920634204661421,0.236977600663097,0.18895733449413854,0.22651675880150396,0.18932797640854693,0.236977600663097,0.236977600663097,0.236977600663097,0.236977600663097
1,DurationAware_RiskFirst_TCN_Empirical,0.02228871962879775,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.02228871962879775,0.4523351690308166,0.42288849273832363,0.5027041024147695,0.9801773038029192,0.3668091059722697,0.3464463680606151,0.12424272701954721,0.1558072445034302,0.35156655500887735,0.26940367133010223,0.12424272701954721,0.12424272701954721,0.12424272701954721,0.12424272701954721
2,ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.11673049306143284,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.29281880685257444,0.495868252336121,0.260219494345373,0.38778198365241956,1.1695041124053247,0.2589761329253463,0.5461971207587124,0.1830949047328148,0.11673049306143284,0.22197741991934616,0.14399947970162738,0.1830949047328148,0.1830949047328148,0.1830949047328148,0.1830949047328148
3,DurationAware_RiskFirst_TCN_Empirical,0.15620703232434424,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.15620703232434424,0.3349391003828714,0.2463504336784478,1.3248237488032457,1.1332768555488573,0.26881016359346244,0.23596676339462186,0.20419400275927713,0.17599553997263073,0.2707193144692792,0.23755236717197656,0.20419400275927713,0.20419400275927713,0.20419400275927713,0.20419400275927713
4,ordinary_conditional_tcn,0.12139492734447141,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.4501792502341757,0.5179495142347161,0.3400898014206123,0.8670513284950766,0.8967787783152753,0.12139492734447141,0.37587680460055206,0.2389730641462087,0.22124520201665904,0.286311365480433,0.21282658576807445,0.2389730641462087,0.2389730641462087,0.2389730641462087,0.2389730641462087
5,ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.13589100952367808,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.19546650562762416,0.4130778653412003,0.6456521778884222,0.8111939843391457,1.2185329307392123,0.41181018433391037,0.3577135738465317,0.46392541147600025,0.28564042435999115,0.13589100952367808,0.31303903044824066,0.46392541147600025,0.46392541147600025,0.46392541147600025,0.46392541147600025
6,ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.10446489522314797,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.200271665656319,0.4060679647508867,0.7074397118300867,1.2023196391427364,1.3524065930140547,0.19282239930783773,0.279094652039115,0.11582159603375784,0.10446489522314797,0.17095188495212407,0.24121195422255012,0.11582159603375784,0.11582159603375784,0.11582159603375784,0.11582159603375784
7,ordinary_conditional_tcn,0.22295314041557285,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.2888357432734404,0.4886561364897587,0.48138912851436766,1.3827922883308428,1.0477234823803816,0.22295314041557285,0.35869315519653144,0.2658333876653481,0.2688168374756823,0.34641845764173973,0.29789831601712335,0.2658333876653481,0.2658333876653481,0.2658333876653481,0.2658333876653481
8,DurationAware_RiskFirst_TCN_Empirical,0.5162406029833178,28.767155170440674,13.343979835510254,4.678141951560974,11.1875,0.5162406029833178,1.3125855671359066,1.5202420847368283,1.5642405413020257,0.5958518448191946,0.6992200084083581,0.7872077823181703,0.8396322349110639,0.8741223925857088,0.8863153654379103,1.0250317704222516,0.8396322349110639,0.8396322349110639,0.8396322349110639,0.8396322349110639
9,DurationAware_RiskFirst_TCN_Empirical,0.09253392685480384,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.09253392685480384,0.4443121266934439,0.7041137235253299,1.3367346871471093,0.5148665707471565,0.48947654731753054,0.14521767549531772,0.19752559845804776,0.24200083799505134,0.47021884469742065,0.3783996711141717,0.19752559845804776,0.19752559845804776,0.19752559845804776,0.19752559845804776
10,DurationAware_RiskFirst_TCN_Empirical,0.12216233495387123,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.12216233495387123,0.4862619298900629,0.37188928979743335,0.6174886282203608,0.7357417491440567,0.3946304778441571,0.33489823336089586,0.3441011307092783,0.26028264791315386,0.4835115919338019,0.5023939084885859,0.3441011307092783,0.3441011307092783,0.3441011307092783,0.3441011307092783
11,ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.1999661286975559,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.35043545737495696,0.5697055761589476,0.8438009100726241,0.9714288358222687,0.7561921459715035,0.2731093828751936,0.3149622005370455,0.21526317075419507,0.3226557362964585,0.1999661286975559,0.25770004748404285,0.21526317075419507,0.21526317075419507,0.21526317075419507,0.21526317075419507
12,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.1794146421462592,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.26721625209604205,0.41103101961000915,0.913965429416422,1.2897679641448825,1.5469909260062895,0.21033813108952393,0.1794146421462592,0.46997835716725,0.35610598520229564,0.4982850624722593,0.376443068628009,0.46997835716725,0.46997835716725,0.46997835716725,0.46997835716725
13,DurationAware_RiskFirst_TCN_Empirical,0.27526104466331897,54.00166702270508,25.422154545783997,7.032369449734688,17.21875,0.27526104466331897,0.3690381979141599,2.118144202739746,1.6659082976415538,0.6889152506807322,0.2995971750400763,0.3332297861610071,0.41835821377302423,0.5096354837751081,0.9599991025402708,0.878048076455674,0.41835821377302423,0.41835821377302423,0.41835821377302423,0.41835821377302423
14,DurationAware_RiskFirst_TCN_Empirical,0.2047899070306012,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.2047899070306012,0.20804438615253365,2.203939336347721,0.7492816299778998,0.2472765930004127,1.8619074739665553,0.8273189166237246,2.339464066655999,1.6511961814509897,1.6453823256888203,1.5746790656213212,2.339464066655999,2.339464066655999,2.339464066655999,2.339464066655999
15,DurationAware_RiskFirst_TCN_Empirical,0.1657877598226709,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.1657877598226709,0.17056749512526867,0.25366080688215237,0.3167286267952422,0.49231136411540805,0.5300192505796266,0.8530156519902454,0.5823564468256203,0.7927608880931692,0.42395028859383704,0.5723899258956842,0.5823564468256203,0.5823564468256203,0.5823564468256203,0.5823564468256203
16,DurationAware_RiskFirst_TCN_Empirical,0.47836074491031116,8.403645277023315,0.7977311611175537,3.599659502506256,7.125,0.47836074491031116,0.48434760456474374,2.365472138740829,0.49338195771664245,0.5365941893290587,1.231721677372133,1.5138504866523284,0.9476757952880005,1.8263790649180045,1.174682473792553,2.3016569760059054,0.9476757952880005,0.9476757952880005,0.9476757952880005,0.9476757952880005
17,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.7633035726363976,16.021092236042012,6.265504667162895,4.953633111715315,15.0,0.9202015554582789,1.0509800217222849,1.637729525727134,3.829737827763033,1.5389038092990277,1.5410283639311042,0.7633035726363976,1.7762923308907193,1.8572014628072615,1.3744197643682212,1.412842729745851,1.7762923308907193,1.7762923308907193,1.7762923308907193,1.7762923308907193
18,DurationAware_RiskFirst_TCN_Empirical,0.6676170494621566,12.364845424890518,3.256978750228882,4.096752405166626,12.0,0.6676170494621566,0.8236294893976341,1.1383057605459115,1.6224788840790714,0.974524696092467,1.7965819339122489,0.9082478237143015,2.284910524401583,2.4107881633383443,2.5256836017288626,3.480620741689289,2.284910524401583,2.284910524401583,2.284910524401583,2.284910524401583
19,DurationAware_RiskFirst_TCN_Empirical,0.39057799827430906,6.850719726085661,0.40889650583267195,3.3420043110847466,7.0,0.39057799827430906,0.391665643685442,4.204099091615447,0.5707845329804295,0.39313770063016745,1.0088916817796223,1.8653608329225613,2.004226371004972,1.7510210791245329,1.6209270112030723,1.5811718458010164,2.004226371004972,2.004226371004972,2.004226371004972,2.004226371004972
20,enhanced_gan,0.47198299829166723,12.37794440984726,3.266519069671631,4.107894992828369,12.0,0.8819135974707046,0.9218041471330872,1.1306925867922788,1.1185383904180088,0.47198299829166723,1.7603275662137754,1.1723571251703993,1.6064993019164644,2.2023891715500516,2.3811358312635034,2.346456321051441,1.6064993019164644,1.6064993019164644,1.6064993019164644,1.6064993019164644
21,RiskFirst_TCN_Empirical,0.21219942345663792,3.427283030748365,0.07348406910896298,2.952262577414512,5.0,0.2390052111337968,0.21219942345663792,1.6371236155001816,0.43582128512971746,0.25929512894427886,0.95174550122844,0.7352440142081021,0.6316499146618305,0.9775650065666857,1.3555781243116733,1.1935828542386446,0.6316499146618305,0.6316499146618305,0.6316499146618305,0.6316499146618305
22,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.7843260546303388,30.849614530801688,10.35706418901681,6.278020361065862,18.0,1.4035858369542111,1.1248232842975878,2.450794359051621,2.2222911303527857,1.1251440666752115,1.8045670032687633,0.7843260546303388,1.8767155312579458,2.3042398740205505,1.485330941368055,1.8389609956222703,1.8767155312579458,1.8767155312579458,1.8767155312579458,1.8767155312579458
23,traditional_gaussian_copula,0.08175009817730511,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.12738807415782613,0.17835037002738938,0.9876215259755574,0.08175009817730511,1.133074864872575,0.4165405299304701,0.40301408780602277,0.6033698310797592,0.14728820445421567,0.9742889999230748,0.25465106878457433,0.6033698310797592,0.6033698310797592,0.6033698310797592,0.6033698310797592
