sample_index,selected_method,selected_score,initial_local_score,global_objective
0,targeted_seed45_RiskKNN_Bootstrap_Generator,0.07302511633900863,0.07302511633900863,0.05085696430283958
1,DurationAware_RiskFirst_TCN_Empirical,0.006917651048693707,0.006917651048693707,0.05085696430283958
2,targeted_seed45_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.10431605636346113,0.10431605636346113,0.05085696430283958
3,targeted_seed46_TransformerVAE_Augmented_TailWeighted_Copula,0.12189260878701817,0.12189260878701817,0.05085696430283958
4,ordinary_conditional_tcn,0.10807096592034877,0.10807096592034877,0.05085696430283958
5,targeted_seed47_RiskKNN_Bootstrap_Generator,0.15674192170550935,0.15674192170550935,0.05085696430283958
6,targeted_seed46_Conditional_Transformer_Risk_Generator,0.09499814500898353,0.09499814500898353,0.05085696430283958
7,targeted_seed46_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.12340336692395197,0.12340336692395197,0.05085696430283958
8,targeted_seed45_TransformerVAE_Augmented_TailWeighted_Copula,0.5447025246711225,0.44239241485613284,0.05085696430283958
9,DurationAware_RiskFirst_TCN_Empirical,0.09128925512378508,0.09128925512378508,0.05085696430283958
10,targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.1168156616706379,0.1168156616706379,0.05085696430283958
11,targeted_seed45_Expanded_ValSelected_Model_Ensemble,0.05971473809053514,0.05971473809053514,0.05085696430283958
12,ordinary_conditional_tcn,0.18611054903273128,0.18611054903273128,0.05085696430283958
13,targeted_seed45_Conditional_TCN_Risk_Generator,0.5467838794324802,0.2554131278413154,0.05085696430283958
14,DurationAware_RiskFirst_TCN_Empirical,0.15189946992330283,0.15189946992330283,0.05085696430283958
15,RiskFirst_TCN_Empirical,0.1489220355820399,0.1489220355820399,0.05085696430283958
16,DurationAware_RiskFirst_TCN_Empirical,0.42134061521394217,0.42134061521394217,0.05085696430283958
17,targeted_seed45_Conditional_Transformer_Risk_Generator,0.7989822736772537,0.7989822736772537,0.05085696430283958
18,targeted_seed46_Conditional_Transformer_Risk_Generator,3.180804936185543,0.14221912180726207,0.05085696430283958
19,DurationAware_RiskFirst_TCN_Empirical,0.335581335779194,0.335581335779194,0.05085696430283958
20,targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,0.1692168974480721,0.1692168974480721,0.05085696430283958
21,RiskFirst_TCN_Empirical,0.17277677775894612,0.17277677775894612,0.05085696430283958
22,targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,1.706351105321858,1.114723988353992,0.05085696430283958
23,traditional_gaussian_copula,0.08723499016518607,0.08723499016518607,0.05085696430283958
