sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_ganfix_Conditional_NormalizingFlow_Risk_Generator,score_ganfix_Conditional_Transformer_Risk_Generator,score_ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TransformerVAE_Augmented_TailWeighted_Copula,score_ganfix_ValSelected_Model_Ensemble,score_ganfix_ValSelected_Model_Ensemble_Margin_0.00,score_ganfix_ValSelected_Model_Ensemble_Margin_0.05,score_ganfix_ValSelected_Model_Ensemble_Margin_0.10
0,extreme_conditioned_gaussian_copula,0.11845658277408408,9.775089263916016,2.410369873046875,3.9756717681884766,8.0,0.1919730544851603,0.21299119491365817,0.11845658277408408,0.39754184830054484,0.16544751827939438,0.17801540629373586,0.20077322137828976,0.22905246119172834,0.17407513672376485,0.21333882133531973,0.20034693481944682,0.22905246119172834,0.22905246119172834,0.22905246119172834,0.22905246119172834
1,DurationAware_RiskFirst_TCN_Empirical,0.006726016851339049,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.006726016851339049,0.26932185918742674,0.39057422033356753,0.4944593584970901,0.9053739162928025,0.32059961801688835,0.28874138346663036,0.12301067793071069,0.10793369556010654,0.36665339390574647,0.24851846184707124,0.12301067793071069,0.12301067793071069,0.12301067793071069,0.12301067793071069
2,ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.10860443310623111,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.290902454120166,0.5283472644528461,0.22258023594454512,0.3619474181483825,1.0673123068650514,0.2408464464573535,0.5374102655586398,0.19125644206019937,0.10860443310623111,0.19740233792636358,0.16701144952667504,0.19125644206019937,0.19125644206019937,0.19125644206019937,0.19125644206019937
3,ganfix_Conditional_Transformer_Risk_Generator,0.1468607947421753,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.16013246052480326,0.34847581876240435,0.19957862691616263,1.210069559192661,1.017987184647296,0.24163917260199835,0.26732228400377095,0.1468607947421753,0.17349639426662172,0.24184592904667207,0.3090022138340281,0.1468607947421753,0.1468607947421753,0.1468607947421753,0.1468607947421753
4,ordinary_conditional_tcn,0.12191487956832868,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.41556644062615944,0.5526241896902915,0.35081570640878196,0.7910896996996889,0.8586881472438387,0.12191487956832868,0.41877251223258216,0.24103146688762267,0.22061523101115416,0.24121883430053487,0.15805002136823032,0.24103146688762267,0.24103146688762267,0.24103146688762267,0.24103146688762267
5,ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.09157701046102715,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.19665418276517724,0.4344490086249218,0.5684570654263892,0.7680809213257765,1.067529586727728,0.4202239977120185,0.37123492240547795,0.42545084185628373,0.2709733532184601,0.09157701046102715,0.2297460405893266,0.42545084185628373,0.42545084185628373,0.42545084185628373,0.42545084185628373
6,ganfix_Conditional_Transformer_Risk_Generator,0.09887927412638248,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.18880086654496542,0.400683050066164,0.7245387894816355,1.0513162951312518,1.2014032490025703,0.14615936110502148,0.30097363294133167,0.09887927412638248,0.11208085632755069,0.1430528474311658,0.2224424360786208,0.09887927412638248,0.09887927412638248,0.09887927412638248,0.09887927412638248
7,ordinary_conditional_tcn,0.17980843402351487,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.28816164521036686,0.5167028734701308,0.4273497362354888,1.2317889443193584,0.9485230421477687,0.17980843402351487,0.3132451335387298,0.23546150821777764,0.2034885312086282,0.3410834353917756,0.2582234431660717,0.23546150821777764,0.23546150821777764,0.23546150821777764,0.23546150821777764
8,DurationAware_RiskFirst_TCN_Empirical,0.4895334048006873,28.767155170440674,13.343979835510254,4.678141951560974,11.1875,0.4895334048006873,1.1790262457827374,1.4139144515868178,1.3605086555930281,0.5359324950586071,0.6891834540716477,0.76199203640529,0.8377012623403135,0.7923118151638866,0.8499367422728341,0.9605171128818277,0.8377012623403135,0.8377012623403135,0.8377012623403135,0.8377012623403135
9,DurationAware_RiskFirst_TCN_Empirical,0.08467612683784279,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.08467612683784279,0.2568611763575698,0.6634568695264496,1.126306108234568,0.40536088262350534,0.4551376369172021,0.12811603728509763,0.20102317820395538,0.2935881614251258,0.40927346793267255,0.34743001191317413,0.20102317820395538,0.20102317820395538,0.20102317820395538,0.20102317820395538
10,DurationAware_RiskFirst_TCN_Empirical,0.13148143985574448,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.13148143985574448,0.29986216084426276,0.3299788989588329,0.5360646510345033,0.710258064063836,0.4317964854138695,0.34474533151027176,0.3531393091463927,0.16753425130035388,0.4199559229024777,0.4197109934528642,0.3531393091463927,0.3531393091463927,0.3531393091463927,0.3531393091463927
11,ganfix_Conditional_Transformer_Risk_Generator,0.19110295784359616,21.93396759033203,8.937949180603027,4.589417934417725,9.5,0.35466879714259547,0.5881465108050045,0.8615602631564847,0.9239380758766157,0.6777549158156222,0.24319811302048383,0.34654406563245443,0.19110295784359616,0.27900448584005794,0.21451760295505137,0.24767008788012762,0.19110295784359616,0.19110295784359616,0.19110295784359616,0.19110295784359616
12,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.1935573049335592,27.163557052612305,12.789454460144043,4.5038957595825195,11.0,0.24617334374080427,0.2680701839827181,0.8908689018079641,1.1489582207857525,1.3365623470937482,0.2054041044571458,0.1935573049335592,0.39424170755051857,0.33921259311711277,0.5014590266688453,0.4009297081411762,0.39424170755051857,0.39424170755051857,0.39424170755051857,0.39424170755051857
13,DurationAware_RiskFirst_TCN_Empirical,0.26907865234032735,54.00166702270508,25.422154545783997,7.032369449734688,17.21875,0.26907865234032735,0.3690521256349054,2.2456669317857885,1.8851836310288774,0.8160073601612403,0.31887435644209705,0.33741500803970714,0.4757587627563564,0.5025292685226999,1.07952504058257,1.0861969277329697,0.4757587627563564,0.4757587627563564,0.4757587627563564,0.4757587627563564
14,DurationAware_RiskFirst_TCN_Empirical,0.17897629363282455,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.17897629363282455,0.18223077275475702,2.4080244695831503,0.7206442274266825,0.22146297960263603,2.001600538286438,0.8685535793632516,2.5270506112618607,1.8290903148776425,1.7349101245884992,1.7175946771015727,2.5270506112618607,2.5270506112618607,2.5270506112618607,2.5270506112618607
15,DurationAware_RiskFirst_TCN_Empirical,0.15185057911179667,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.15185057911179667,0.16706078259838694,0.22784719348437574,0.3267227630226204,0.5022600687399061,0.568672617439714,0.8708092282474059,0.6224118513891966,0.8277370122026807,0.4350337138783967,0.6043781025789242,0.6224118513891966,0.6224118513891966,0.6224118513891966,0.6224118513891966
16,DurationAware_RiskFirst_TCN_Empirical,0.48447755235780643,8.403645277023315,0.7977311611175537,3.599659502506256,7.125,0.48447755235780643,0.5060096746332173,2.633576513784545,0.4994987651641377,0.5427109967765541,1.3085460928705908,1.6223125270815952,0.969923693120026,2.12718761632616,1.2673097527395831,2.4652384555485196,0.969923693120026,0.969923693120026,0.969923693120026,0.969923693120026
17,DurationAware_RiskFirst_TCN_Empirical,0.8802280609083276,16.021092236042012,6.265504667162895,4.953633111715315,15.0,0.8802280609083276,1.0324747908345324,1.6394628731181153,4.551423080574879,1.540637156690009,1.9335943716780517,0.9687080665757217,2.134819518661528,2.2568000455313806,1.5828171135988882,1.692394523748188,2.134819518661528,2.134819518661528,2.134819518661528,2.134819518661528
18,DurationAware_RiskFirst_TCN_Empirical,0.7073714439754145,12.364845424890518,3.256978750228882,4.096752405166626,12.0,0.7073714439754145,0.8280753055772694,1.1393335751412357,2.058191498602112,1.0897452514512749,2.1590769810724426,1.0293128296273053,2.674689048231907,2.808133655118778,2.848921893378875,3.8889501460807474,2.674689048231907,2.674689048231907,2.674689048231907,2.674689048231907
19,DurationAware_RiskFirst_TCN_Empirical,0.39108126656987974,6.850719726085661,0.40889650583267195,3.3420043110847466,7.0,0.39108126656987974,0.39216891198101267,4.67051166897528,0.5712878012760002,0.39364096892573813,1.0619842439203193,1.9805762915249099,2.1936761242494582,1.9214679584877248,1.7615000130997853,1.6904522291705353,2.1936761242494582,2.1936761242494582,2.1936761242494582,2.1936761242494582
20,enhanced_gan,0.47467248024950043,12.37794440984726,3.266519069671631,4.107894992828369,12.0,0.9190531677941853,0.9383947437962616,1.1319025234983424,1.1348216211271618,0.47467248024950043,2.1493121503036137,1.2230893608728786,1.901139078345618,2.522693897445602,2.625035050905491,2.6158861413593044,1.901139078345618,1.901139078345618,1.901139078345618,1.901139078345618
21,RiskFirst_TCN_Empirical,0.19952764834987438,3.427283030748365,0.07348406910896298,2.952262577414512,5.0,0.21051528091168914,0.19952764834987438,1.9506394084436347,0.40733135490760985,0.2308051987221712,1.134820402485547,0.9454505701478674,0.7874996584315889,1.193089521787704,1.567403188645271,1.3510518034592305,0.7874996584315889,0.7874996584315889,0.7874996584315889,0.7874996584315889
22,ganfix_Conditional_NormalizingFlow_Risk_Generator,0.900640557472503,30.849614530801688,10.35706418901681,6.278020361065862,18.0,1.5459292653653658,1.1714339357967742,2.623382104710955,2.405623804389185,1.2390069045910683,2.1331293586722815,0.900640557472503,2.138285693133256,2.687898425621921,1.4011763233336023,1.9038554105835832,2.138285693133256,2.138285693133256,2.138285693133256,2.138285693133256
23,traditional_gaussian_copula,0.10465936230746206,3.018857955932617,0.03520560264587402,2.8809893131256104,4.5,0.12531122210665374,0.16458583692456671,1.0817950565270187,0.10465936230746206,1.2847371860086794,0.4379497998031429,0.44259692737393663,0.6026261649415235,0.15981170877001005,1.0810994975119161,0.30812780912979504,0.6026261649415235,0.6026261649415235,0.6026261649415235,0.6026261649415235
