sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical,score_extreme_conditioned_gaussian_copula,score_traditional_gaussian_copula,score_enhanced_gan,score_ordinary_conditional_tcn,score_ganfix_Conditional_NormalizingFlow_Risk_Generator,score_ganfix_Conditional_Transformer_Risk_Generator,score_ganfix_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_ganfix_TransformerVAE_Augmented_TailWeighted_Copula,score_ganfix_ValSelected_Model_Ensemble,score_ganfix_ValSelected_Model_Ensemble_Margin_0.00,score_ganfix_ValSelected_Model_Ensemble_Margin_0.05,score_ganfix_ValSelected_Model_Ensemble_Margin_0.10,score_targeted_seed45_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed45_Conditional_TCN_Risk_Generator,score_targeted_seed45_Conditional_Transformer_Risk_Generator,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble,score_targeted_seed45_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed45_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_RiskKNN_Bootstrap_Generator,score_targeted_seed45_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed45_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed46_Conditional_TCN_Risk_Generator,score_targeted_seed46_Conditional_Transformer_Risk_Generator,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble,score_targeted_seed46_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed46_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_RiskKNN_Bootstrap_Generator,score_targeted_seed46_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed46_TransformerVAE_Augmented_TailWeighted_Copula,score_targeted_seed47_Conditional_NormalizingFlow_Risk_Generator,score_targeted_seed47_Conditional_TCN_Risk_Generator,score_targeted_seed47_Conditional_Transformer_Risk_Generator,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble,score_targeted_seed47_Expanded_ValSelected_Model_Ensemble_Margin_0.05,score_targeted_seed47_GAN_Augmented_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_RiskKNN_Bootstrap_Generator,score_targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,score_targeted_seed47_TransformerVAE_Augmented_TailWeighted_Copula
0,RiskFirst_TCN_Empirical,0.12542658606078927,15.235934946658839,3.1039118731979043,5.801906108856201,8.0,0.1394697176727806,0.12542658606078927,0.7539943121652806,0.5577746229718127,0.49065059127944,0.28786791926232025,0.2050004324237269,0.23973917201698086,0.3165509318289002,0.13874946291671308,0.16756444275067878,0.23973917201698086,0.23973917201698086,0.23973917201698086,0.13874946291671308,0.22561936596076787,0.16491528396255922,0.18237235285009473,0.3165509318289002,0.3165509318289002,0.3165509318289002,0.2701610001624337,0.3993166181032394,0.18992299801295984,0.1632265468704524,0.21426423850665904,0.2767360698562965,0.2767360698562965,0.2767360698562965,0.3165509318289002,0.1822671694236393,0.19542189850484679,0.18335917439841076,0.16516393064683094,0.4735908969571784,0.19778041235853017,0.17240960623106866,0.17240960623106866,0.3165509318289002,0.17240960623106866,0.28710607358775314,0.2681656003621971
1,DurationAware_RiskFirst_TCN_Empirical,0.180061401770445,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.180061401770445,0.2625168877844543,0.6046504589832831,0.22592765640576562,0.4870578180686944,0.8041585772873108,0.41039710952512326,0.3269145317578717,0.3969385786858848,0.4377284571287567,0.7792053470101749,0.3269145317578717,0.3269145317578717,0.3269145317578717,0.4377284571287567,0.43957115196317453,0.87175746522413,0.26869724135528805,0.3969385786858848,0.3969385786858848,0.3969385786858848,0.4593049032075068,0.40275680826196736,0.5960887452738612,0.6316159620497318,0.6277732466853401,0.541763406579224,0.541763406579224,0.541763406579224,0.3969385786858848,0.5223038442276787,0.6780982718885988,0.42981981747527337,0.3612188132739617,0.31148227244749466,0.559362703394102,0.4499655429426159,0.4499655429426159,0.3969385786858848,0.4499655429426159,0.2195672908078368,0.48095625802613107
2,targeted_seed46_Conditional_NormalizingFlow_Risk_Generator,0.18142061568727819,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.19619738879680715,0.27552959687846057,0.7469607830284007,1.2063573074179852,0.25072530974457796,0.5317284726173263,0.43245869526688896,0.4409858850414027,0.3715359734719991,0.6225732879275873,0.44661628358290406,0.4409858850414027,0.4409858850414027,0.4409858850414027,0.6225732879275873,0.5792050872694816,0.3920334266259733,0.5965280357038979,0.3715359734719991,0.3715359734719991,0.3715359734719991,0.5352958662134397,0.43447501468851707,0.4811487491657434,0.18142061568727819,0.7554095864764494,0.5049000539335039,0.5049000539335039,0.5049000539335039,0.3715359734719991,0.5196816635482142,0.5529603870784784,0.3398541080515012,0.4901928916822744,0.1871701588713688,0.5817829856422143,0.39812028298383306,0.39812028298383306,0.3715359734719991,0.39812028298383306,0.5540741389424981,0.18370949917837695
3,targeted_seed47_Expanded_ValSelected_Model_Ensemble,0.0591994529661439,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.24554919878149273,0.479986012418841,0.5915843668447767,0.742541912885233,0.6005586319609655,0.4317459379781579,0.39924642195915094,0.24279953704239793,0.1450341949306215,0.08357540664772489,0.10282550948921458,0.24279953704239793,0.24279953704239793,0.24279953704239793,0.08357540664772489,0.4328540516405187,0.2064226110601415,0.09722303132039949,0.1450341949306215,0.1450341949306215,0.1450341949306215,0.08222767074181679,0.19322720431296558,0.10513758918232478,0.33109051612852847,0.326600070047677,0.2328432798538889,0.2328432798538889,0.2328432798538889,0.1450341949306215,0.07359213974806174,0.18973111674419815,0.20043018249334407,0.6176063787312849,0.29427668790256434,0.15402929456069595,0.0591994529661439,0.0591994529661439,0.1450341949306215,0.0591994529661439,0.10368067827336337,0.22341050517899938
4,targeted_seed45_RiskKNN_Bootstrap_Generator,0.029074171232671243,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.3801271677170941,0.5493643870727813,0.7499992012519766,0.8122304270230817,0.7283630318642459,0.4028101150476266,0.509380378041041,0.20317448343614114,0.12487353995034942,0.12583030217079086,0.10677385431464369,0.20317448343614114,0.20317448343614114,0.20317448343614114,0.12583030217079086,0.24321486369379894,0.22405017562021784,0.24406606138866388,0.12487353995034942,0.12487353995034942,0.12487353995034942,0.029074171232671243,0.1381455453926128,0.3392097121588846,0.3529676886739898,0.25203008610455857,0.3553532421004155,0.3553532421004155,0.3553532421004155,0.12487353995034942,0.0384962665136533,0.1510796213766605,0.3586042059257817,0.5807361727492941,0.2813660762140793,0.2286577672961601,0.05056942350601522,0.05056942350601522,0.12487353995034942,0.05056942350601522,0.23994801894619996,0.07150630140228112
5,DurationAware_RiskFirst_TCN_Empirical,0.10207822835233722,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.10207822835233722,0.15537946717647755,1.3494144072902432,1.066263335898908,0.7084588973799161,0.1504843552649651,0.39962606683288676,0.21092454821452558,0.2527757068930854,0.2726583970796921,0.6351524244975424,0.21092454821452558,0.21092454821452558,0.21092454821452558,0.2726583970796921,0.2933253966976288,0.42657943764859496,0.14073438750941092,0.2527757068930854,0.2527757068930854,0.2527757068930854,0.31520977555667984,0.44927472168106153,0.44964934305939525,0.4121777910550694,0.46593321087829453,0.5130736390393918,0.5130736390393918,0.5130736390393918,0.2527757068930854,0.35481853809187913,0.15385500288077109,0.4825827883960768,0.40088294099670196,0.2239787310509897,0.21451501077209423,0.3136398140899306,0.3136398140899306,0.2527757068930854,0.3136398140899306,0.33994615147903684,0.33348430358811787
6,targeted_seed46_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.14739232392695567,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.18745909725632132,0.2580550308838738,0.596648679889032,1.066932873663513,0.7125589606812337,0.2610330055015806,0.40844068127554456,0.3516970187658044,0.3065250657623009,0.4086428479345986,0.2452393557113137,0.3516970187658044,0.3516970187658044,0.3516970187658044,0.4086428479345986,0.45168451133104137,0.2705981528643176,0.477336222465903,0.3065250657623009,0.3065250657623009,0.3065250657623009,0.20753798120530192,0.25659266953268633,0.30246527842778415,0.2507653857141183,0.18338064082569192,0.2966503260980031,0.2966503260980031,0.2966503260980031,0.3065250657623009,0.2473029092872898,0.14739232392695567,0.4160564934328191,0.5122173117575937,0.48497323047253027,0.378777471968329,0.2321200218437602,0.2321200218437602,0.3065250657623009,0.2321200218437602,0.28974766088841086,0.47189868183081296
7,extreme_conditioned_gaussian_copula,0.32985180190939245,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.3665363024151061,0.3716288534530372,0.32985180190939245,1.2823909707872596,0.7326728969317324,0.8631902565679687,0.7171273333397066,0.8963875161819936,0.7563384067428665,0.7995556083385792,0.8750336670951345,0.8963875161819936,0.8963875161819936,0.8963875161819936,0.7995556083385792,0.9362728824272979,0.7283418124992651,1.296311859233295,0.7563384067428665,0.7563384067428665,0.7563384067428665,0.855093614343942,0.809806818836205,0.5729833647030143,0.8524535513954197,1.0912229170550374,0.8115427996694475,0.8115427996694475,0.8115427996694475,0.7563384067428665,0.9117374884220715,0.7717127075196952,0.9916077423984923,1.0043638998005426,0.7821037103996461,0.641377683823601,0.9157851507806369,0.9157851507806369,0.7563384067428665,0.9157851507806369,0.7976117492980015,0.6312139756046015
8,DurationAware_RiskFirst_TCN_Empirical,0.21581237899548122,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.21581237899548122,0.304972783983657,0.7089277384308753,1.0657531909180957,0.37274053080173064,0.7248111160681052,0.4694110849913039,0.42967274683212786,0.5766658602632067,0.4357240844693233,0.3624218883164007,0.42967274683212786,0.42967274683212786,0.42967274683212786,0.4357240844693233,0.4949215492135336,0.40562662387098336,0.5502428072560028,0.5766658602632067,0.5766658602632067,0.5766658602632067,0.7107721819560583,0.4371826251602966,0.26446512735323663,0.36145522281741455,0.6261963267345051,0.5170054298867514,0.5170054298867514,0.5170054298867514,0.5766658602632067,0.42376912260212474,0.524696888902998,0.3179947379951289,0.37344830076891455,0.2918999906989843,0.5728548767384304,0.5305034792661188,0.5305034792661188,0.5766658602632067,0.5305034792661188,0.3420765079766964,0.23813368831983908
9,targeted_seed47_TailWeighted_Month_EVT_Copula_Risk_Selection_Fixed,0.19517252728667653,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.5178992833057687,0.21949099895052335,0.7141910266180762,0.5659324078925172,0.6753382559471117,0.5236984635437192,0.26963273909976654,0.4586521721828334,0.5285923273373643,0.7818758697339159,0.32572321774974083,0.4586521721828334,0.4586521721828334,0.4586521721828334,0.7818758697339159,0.5001152298443954,0.40984900097822163,0.5550412890822181,0.5285923273373643,0.5285923273373643,0.5285923273373643,0.8723715261732475,0.4368315059063633,0.3766425289173887,0.49941142701968905,0.7217272623347353,0.8512951877419033,0.8512951877419033,0.8512951877419033,0.5285923273373643,0.7098520081805553,0.36552969978158023,0.5670986145960233,0.38758859391411177,0.42641215848582936,0.3642369407526827,0.36213293198094454,0.36213293198094454,0.5285923273373643,0.36213293198094454,0.19517252728667653,0.29314900842060676
