sample_index,selected_method,selected_score,target_cum,target_core,target_ramp,target_duration,score_DurationAware_RiskFirst_TCN_Empirical,score_RiskFirst_TCN_Empirical
0,RiskFirst_TCN_Empirical,0.13316375464665614,15.235934946658839,3.1039118731979043,5.801906108856201,8.0,0.1579131894562532,0.13316375464665614
1,DurationAware_RiskFirst_TCN_Empirical,0.1748645265059561,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.1748645265059561,0.26231666242172225
2,DurationAware_RiskFirst_TCN_Empirical,0.17363211849314636,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.17363211849314636,0.2801578522104219
3,DurationAware_RiskFirst_TCN_Empirical,0.25230069432847124,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.25230069432847124,0.4974114056808132
4,DurationAware_RiskFirst_TCN_Empirical,0.39202835768330335,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.39202835768330335,0.5616072948145556
5,DurationAware_RiskFirst_TCN_Empirical,0.08988168364565173,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.08988168364565173,0.15194633119454887
6,DurationAware_RiskFirst_TCN_Empirical,0.19236144746725936,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.19236144746725936,0.268540617391541
7,RiskFirst_TCN_Empirical,0.3758916611019788,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.37708941403908386,0.3758916611019788
8,DurationAware_RiskFirst_TCN_Empirical,0.2016650711078137,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.2016650711078137,0.3093935336954713
9,RiskFirst_TCN_Empirical,0.2274244204613708,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.48877458750362957,0.2274244204613708
10,DurationAware_RiskFirst_TCN_Empirical,0.13354347811201742,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.13354347811201742,0.4009216402715018
11,DurationAware_RiskFirst_TCN_Empirical,0.15430945696307757,28.905311584472656,9.675899505615234,5.891976594924927,10.0,0.15430945696307757,0.46043264224537594
12,DurationAware_RiskFirst_TCN_Empirical,0.38219241865795905,33.74382019042969,11.17253303527832,5.915409564971924,11.0,0.38219241865795905,0.6406569868838643
13,DurationAware_RiskFirst_TCN_Empirical,0.26372415252299475,64.83219776014346,25.177123654497805,8.817215418293529,23.0,0.26372415252299475,0.4978263006591873
14,DurationAware_RiskFirst_TCN_Empirical,0.39933399416366566,26.709425926208496,9.197572708129883,5.891976594924927,9.5,0.39933399416366566,0.5599679727480198
15,DurationAware_RiskFirst_TCN_Empirical,0.7193621378329416,7.758240383036815,2.903916877551671,5.786276267392792,7.919708029197082,0.7193621378329416,0.9674783733353821
16,RiskFirst_TCN_Empirical,0.41432025625001045,17.374511245393407,4.553358607048538,6.00249795844085,10.91240875912409,0.4372295129040507,0.41432025625001045
17,DurationAware_RiskFirst_TCN_Empirical,0.3287416242816856,6.863126218754011,1.4653695656435337,5.439724076403318,6.226277372262775,0.3287416242816856,0.5569670437995825
18,RiskFirst_TCN_Empirical,0.16830723579582746,3.4773300477188,0.12430755239333549,4.525928472950511,4.839416058394161,0.24712191027426947,0.16830723579582746
19,RiskFirst_TCN_Empirical,0.4556344548906361,8.50888587088481,3.114512290397701,5.801906108856201,8.0,0.5636612397853502,0.4556344548906361
20,RiskFirst_TCN_Empirical,0.38726821623512603,41.00793618529381,10.207398538171807,7.67779901601972,29.8795620437956,1.9363769833380076,0.38726821623512603
