time,load,wind_power,solar_power,temp,wind_speed,irradiance,precipitation,humidity,pressure,net_load,month,hour
2018-07-01 00:00:00,7.825515,4.187470187229951,0.0,11.41,0.8,432.4,0.0,60.4,101.29,3.6380448127700493,7,0
2018-07-01 01:00:00,7.0474250000000005,3.4974658109442616,0.0,11.41,0.8,432.4,0.0,60.4,101.29,3.549959189055739,7,1
2018-07-01 02:00:00,6.4222825,1.8862094729556884,0.0,11.41,0.8,432.4,0.0,60.4,101.29,4.536073027044312,7,2
2018-07-01 03:00:00,6.151187500000001,1.0313972231371549,0.0,11.41,0.8,432.4,0.0,60.4,101.29,5.119790276862846,7,3
2018-07-01 04:00:00,6.1131525,0.8706060285500362,0.0,11.41,0.8,432.4,0.0,60.4,101.29,5.242546471449963,7,4
2018-07-01 05:00:00,6.49416,0.8802704270376066,0.0,11.41,0.8,432.4,0.0,60.4,101.29,5.613889572962393,7,5
2018-07-01 06:00:00,7.383455,0.5695679236329112,0.0,11.41,0.8,432.4,0.0,60.4,101.29,6.813887076367088,7,6
2018-07-01 07:00:00,9.069125,0.35343210994723334,0.03362124450296182,11.41,0.8,432.4,0.0,60.4,101.29,8.682071645549804,7,7
2018-07-01 08:00:00,11.087175,0.0644068227120319,0.832124998914574,11.41,0.8,432.4,0.0,60.4,101.29,10.190643178373394,7,8
2018-07-01 09:00:00,12.0757025,0.07882928042418404,2.069546837739024,11.41,0.8,432.4,0.0,60.4,101.29,9.927326381836792,7,9
2018-07-01 10:00:00,10.01022,0.053764164887566065,2.842834731312332,11.41,0.8,432.4,0.0,60.4,101.29,7.113621103800103,7,10
2018-07-01 11:00:00,8.1294725,0.09556544540731786,3.1257220407718225,13.84,0.87,469.27,0.0,56.16,101.22,4.908185013820859,7,11
2018-07-01 12:00:00,6.90681,0.027117790484938013,3.2363654986869608,15.05,1.07,407.98,0.0,53.86,101.12,3.643326710828101,7,12
2018-07-01 13:00:00,7.0901375,0.002907095642949134,3.153478304288993,15.6,1.31,323.15,0.0,52.96,101.05,3.933752100068058,7,13
2018-07-01 14:00:00,7.5367825,0.035706655784671325,3.702010636830549,15.65,1.42,230.68,0.0,54.13,101.01,3.7990652073847797,7,14
2018-07-01 15:00:00,8.08024,0.10271763270152288,3.0966273904847714,15.06,1.06,128.73,0.0,60.46,101.01,4.880894976813706,7,15
2018-07-01 16:00:00,9.8689575,0.062175983732035166,1.4952300566948653,13.52,1.05,29.2,0.01,68.77,101.01,8.311551459573101,7,16
2018-07-01 17:00:00,12.4567575,0.18172098682771398,0.029821605375223246,11.86,1.42,0.0,0.01,75.65,101.02,12.245214907797063,7,17
2018-07-01 18:00:00,13.3779025,0.4443075352995374,0.0,11.63,1.7,0.0,0.03,78.48,101.05,12.933594964700461,7,18
2018-07-01 19:00:00,12.6598025,1.8865923278127683,0.0,11.6,1.62,0.0,0.17,80.56,101.1,10.77321017218723,7,19
2018-07-01 20:00:00,11.55466,2.167580499458228,0.0,11.42,1.58,0.0,0.15,82.51,101.14,9.387079500541772,7,20
2018-07-01 21:00:00,10.228185,1.7101555238924897,0.0,11.44,1.56,0.0,0.47,83.13,101.15,8.518029476107511,7,21
2018-07-01 22:00:00,8.616215,1.3868187263859284,0.0,11.57,1.52,0.0,0.84,83.14,101.17,7.229396273614072,7,22
2018-07-01 23:00:00,7.7985475,1.1325577477989413,0.0,11.68,1.44,0.0,0.78,83.49,101.18,6.6659897522010585,7,23
2018-07-02 00:00:00,7.0338725,1.2007228000563221,0.0,11.8,1.41,0.0,0.77,83.63,101.17,5.833149699943678,7,0
2018-07-02 01:00:00,6.253915,1.0203588717377827,0.0,11.84,1.4,0.0,1.4,84.21,101.15,5.233556128262217,7,1
2018-07-02 02:00:00,5.6596875,0.9795895143391007,0.0,11.76,1.45,0.0,2.89,85.8,101.12,4.6800979856608995,7,2
2018-07-02 03:00:00,5.387815,1.0201664038456026,0.0,11.56,1.46,0.0,3.44,88.11,101.11,4.367648596154397,7,3
2018-07-02 04:00:00,5.4317575,1.2800839172139804,0.0,11.31,1.55,0.0,3.42,90.2,101.13,4.151673582786019,7,4
2018-07-02 05:00:00,6.480065,1.1910728227747784,0.0,11.17,1.56,0.0,2.35,91.21,101.17,5.2889921772252215,7,5
2018-07-02 06:00:00,7.7178525,1.1928916884442682,0.0,11.14,1.61,0.0,1.67,91.31,101.22,6.524960811555732,7,6
2018-07-02 07:00:00,9.004725,1.4205201997495043,0.11411216299000423,11.32,1.56,21.08,1.53,90.61,101.25,7.4700926372604926,7,7
2018-07-02 08:00:00,9.99802,1.6365994361293004,1.8513614649231114,11.99,1.4,90.18,1.53,88.54,101.26,6.510059098947589,7,8
2018-07-02 09:00:00,9.740512500000001,1.4757202279293937,3.3465916091252415,12.8,1.49,124.45,1.92,85.6,101.28,4.918200662945367,7,9
2018-07-02 10:00:00,9.1459775,1.2388506717277028,3.7844734440224874,13.89,1.63,210.68,1.3,80.82,101.26,4.12265338424981,7,10
2018-07-02 11:00:00,8.995525,1.4532006519499139,3.7354159640660964,15.34,2.16,236.57,1.15,66.89,101.2,3.806908383983991,7,11
2018-07-02 12:00:00,8.689910000000001,1.1261084110159998,3.867835551860613,15.92,2.23,251.73,1.53,59.68,101.12,3.695966037123388,7,12
2018-07-02 13:00:00,8.409980000000001,0.8291213574279385,3.5812276246363175,15.61,1.99,175.02,2.23,60.66,101.07,3.999631017935745,7,13
2018-07-02 14:00:00,8.2987725,0.5170524045194744,3.3957496924994515,15.15,1.62,116.05,2.4,64.25,101.05,4.385970402981075,7,14
2018-07-02 15:00:00,8.5095625,0.21631602288218935,2.5914743849241537,14.7,1.4,78.05,1.76,67.77,101.04,5.701772092193656,7,15
2018-07-02 16:00:00,9.9387475,0.32694423023142244,1.1824995344742153,13.39,1.17,17.23,1.41,74.83,101.05,8.429303735294361,7,16
2018-07-02 17:00:00,11.83471,0.6368646111947647,0.033736424788837205,11.62,1.28,0.0,1.17,82.9,101.07,11.164108964016396,7,17
2018-07-02 18:00:00,12.287365000000001,0.6320077045716526,0.0,10.84,1.42,0.0,1.16,87.58,101.1,11.655357295428349,7,18
2018-07-02 19:00:00,11.6854975,0.9449624854246652,0.0,10.58,1.25,0.0,1.22,90.15,101.13,10.740535014575336,7,19
2018-07-02 20:00:00,10.5876475,1.070047911582784,0.0,10.13,1.09,0.0,1.26,93.58,101.16,9.517599588417216,7,20
2018-07-02 21:00:00,9.6145375,1.119390141762737,0.0,9.78,1.36,0.0,0.88,95.39,101.15,8.495147358237263,7,21
2018-07-02 22:00:00,8.7853725,1.4004891937519603,0.0,9.61,1.34,0.0,0.44,95.28,101.15,7.384883306248039,7,22
2018-07-02 23:00:00,9.144105,1.4082547181570955,0.0,9.24,1.44,0.0,0.19,96.01,101.14,7.735850281842904,7,23
2018-07-03 00:00:00,9.6859075,1.5312935668638006,0.0,8.68,1.58,0.0,0.11,98.11,101.12,8.1546139331362,7,0
2018-07-03 01:00:00,8.16732,1.9438824384586564,0.0,8.13,1.7,0.0,0.11,100.0,101.09,6.223437561541344,7,1
2018-07-03 02:00:00,6.6716875,1.7718846793408656,0.0,7.89,1.81,0.0,0.16,100.0,101.06,4.899802820659135,7,2
2018-07-03 03:00:00,5.964225,1.7470399722243157,0.0,7.53,1.84,0.0,0.25,100.0,101.04,4.217185027775685,7,3
2018-07-03 04:00:00,5.7332325,1.5399858191574518,0.0,7.39,1.81,0.0,0.32,100.0,101.06,4.193246680842548,7,4
2018-07-03 05:00:00,6.529825,1.6162212270798109,0.0,7.46,1.72,0.0,0.36,100.0,101.08,4.9136037729201885,7,5
2018-07-03 06:00:00,7.96321,1.9507203185626172,0.0,7.21,1.8,0.0,0.37,100.0,101.12,6.012489681437383,7,6
2018-07-03 07:00:00,9.262,2.191847431862869,0.1784687176707263,7.01,1.86,34.53,0.44,100.0,101.15,6.891683850466405,7,7
2018-07-03 08:00:00,9.825737499999999,1.7791790447062656,1.9049092742426244,8.59,1.16,138.68,0.57,96.7,101.13,6.1416491810511085,7,8
2018-07-03 09:00:00,8.4646475,1.406168761783212,3.1564935881684986,10.43,0.76,231.8,0.24,90.91,101.11,3.9019851500482896,7,9
2018-07-03 10:00:00,7.5475775,1.3220834971396325,3.6608045366510416,12.8,0.67,323.98,0.05,80.28,101.04,2.564689466209326,7,10
2018-07-03 11:00:00,6.8630724999999995,1.039788724442445,3.834430206202484,15.45,0.87,310.58,0.04,67.18,100.96,1.98885356935507,7,11
2018-07-03 12:00:00,7.304065,0.83658303515805,3.9016581252488196,17.05,0.93,318.85,0.02,58.88,100.88,2.56582383959313,7,12
2018-07-03 13:00:00,6.95951,0.6344920724662775,3.7493408799718293,17.76,0.9,288.92,0.04,54.21,100.83,2.5756770475618933,7,13
2018-07-03 14:00:00,6.9085325,0.774684076267139,3.513308663022717,17.92,0.99,232.15,0.03,52.1,100.82,2.6205397607101437,7,14
2018-07-03 15:00:00,7.1770525,0.6624235848656315,2.66035025459805,17.43,1.03,127.6,0.02,54.14,100.83,3.8542786605363184,7,15
2018-07-03 16:00:00,8.3153275,0.22854313584120492,1.3633862367660052,15.51,1.0,31.25,0.01,65.28,100.82,6.72339812739279,7,16
2018-07-03 17:00:00,10.734905,0.5231069350831811,0.03730575170410292,12.8,1.66,0.0,0.01,77.82,100.81,10.174492313212715,7,17
2018-07-03 18:00:00,12.0674975,0.5702192650473239,0.0,11.55,1.87,0.0,0.01,85.47,100.85,11.497278234952676,7,18
2018-07-03 19:00:00,11.6704775,0.43480982780419314,0.0,10.99,1.99,0.0,0.01,91.69,100.91,11.235667672195808,7,19
2018-07-03 20:00:00,10.7370625,0.22156267757369355,0.0,11.23,1.65,0.0,0.01,93.05,100.94,10.515499822426307,7,20
2018-07-03 21:00:00,9.75848,0.32159871584804717,0.0,11.62,1.1,0.0,0.0,92.59,100.98,9.436881284151953,7,21
2018-07-03 22:00:00,9.010715,0.35481876523253925,0.0,11.23,0.94,0.0,0.0,96.33,100.97,8.65589623476746,7,22
2018-07-03 23:00:00,9.5554225,0.6959779639393738,0.0,11.11,0.52,0.0,0.0,98.29,100.94,8.859444536060627,7,23
2018-07-04 00:00:00,9.871035,1.1679516051215248,0.0,10.96,0.17,0.0,0.01,99.84,100.9,8.703083394878474,7,0
2018-07-04 01:00:00,8.424095,1.5377915238085667,0.0,10.42,0.38,0.0,0.06,100.0,100.87,6.886303476191433,7,1
2018-07-04 02:00:00,6.91897,1.8410072084841758,0.0,9.24,1.01,0.0,0.27,100.0,100.86,5.077962791515824,7,2
2018-07-04 03:00:00,6.20731,2.1460232495287315,0.0,7.96,1.5,0.0,0.31,100.0,100.86,4.061286750471268,7,3
2018-07-04 04:00:00,6.084245,2.5367187109146756,0.0,7.38,1.66,0.0,0.41,100.0,100.88,3.5475262890853245,7,4
2018-07-04 05:00:00,7.0188975,2.4389006650794576,0.0,7.15,1.46,0.0,0.43,100.0,100.93,4.579996834920542,7,5
2018-07-04 06:00:00,8.6558675,2.3287845413006085,0.0,7.2,1.32,0.0,0.45,100.0,101.0,6.327082958699391,7,6
2018-07-04 07:00:00,10.26182,2.413934507581435,0.17167554712725205,7.75,1.27,38.05,0.4,100.0,101.04,7.676209945291313,7,7
2018-07-04 08:00:00,10.95468,2.4933133249143142,1.9321979173593118,10.11,1.02,154.07,0.29,93.48,101.06,6.5291687577263735,7,8
2018-07-04 09:00:00,9.4367175,1.6481273575222266,3.249167892125305,12.64,0.34,265.42,0.1,85.86,101.05,4.539422250352469,7,9
2018-07-04 10:00:00,7.8404875,1.4483037271506238,3.634430146408708,15.23,0.6,369.1,0.06,76.89,100.99,2.757753626440669,7,10
2018-07-04 11:00:00,6.2858675,1.7581748442281278,3.9037594625293983,16.71,0.89,424.9,0.07,71.41,100.9,0.6239331932424741,7,11
2018-07-04 12:00:00,5.7907225,2.350524713902146,4.043821391364962,17.61,0.97,462.9,0.07,68.59,100.82,-0.6036236052671078,7,12
2018-07-04 13:00:00,5.862875,2.7834131618701092,3.968353606342508,18.42,1.13,393.25,0.06,66.2,100.76,-0.8888917682126176,7,13
2018-07-04 14:00:00,6.232535,2.5891340348324285,3.688316093010681,18.78,1.27,309.23,0.04,65.8,100.7,-0.044915127843109026,7,14
2018-07-04 15:00:00,6.3371025,2.2450177177624226,3.106946873517219,18.51,1.25,188.73,0.03,68.54,100.66,0.9851379087203584,7,15
2018-07-04 16:00:00,7.50587,2.010042578748434,1.5097378423716397,17.1,0.9,45.0,0.02,76.78,100.64,3.986089578879926,7,16
2018-07-04 17:00:00,9.540352500000001,2.4634071555759944,0.04455959733462353,14.84,1.07,0.0,0.02,88.71,100.63,7.032385747089383,7,17
2018-07-04 18:00:00,10.97995,2.7652861853349915,0.0,13.66,1.33,0.0,0.01,97.62,100.65,8.214663814665009,7,18
2018-07-04 19:00:00,10.8223375,3.5153534540203424,0.0,13.11,1.38,0.0,0.01,100.0,100.68,7.306984045979657,7,19
2018-07-04 20:00:00,10.1566225,3.809463555236452,0.0,12.79,1.32,0.0,0.01,100.0,100.7,6.347158944763548,7,20
2018-07-04 21:00:00,9.334847499999999,4.170486186063238,0.0,12.57,1.44,0.0,0.08,100.0,100.68,5.164361313936761,7,21
2018-07-04 22:00:00,8.64079,3.889815983905926,0.0,12.35,1.6,0.0,0.13,100.0,100.64,4.750974016094075,7,22
2018-07-04 23:00:00,9.1303175,3.8531399222246994,0.0,12.55,1.51,0.0,0.1,100.0,100.59,5.277177577775301,7,23
2018-07-05 00:00:00,9.37258,3.8013037901057465,0.0,12.49,1.38,0.0,0.12,100.0,100.54,5.571276209894252,7,0
2018-07-05 01:00:00,7.7958675,4.316754205834336,0.0,11.66,1.5,0.0,0.22,100.0,100.51,3.479113294165664,7,1
2018-07-05 02:00:00,6.254485,4.507941054817521,0.0,10.23,1.93,0.0,0.27,100.0,100.48,1.746543945182479,7,2
2018-07-05 03:00:00,5.5228225,4.751934177181494,0.0,9.26,2.04,0.0,0.31,100.0,100.47,0.7708883228185064,7,3
2018-07-05 04:00:00,5.419735,4.9838113921449505,0.0,9.3,1.54,0.0,0.28,100.0,100.49,0.4359236078550497,7,4
2018-07-05 05:00:00,6.1763975,5.149502569220424,0.0,9.64,1.55,0.0,0.3,100.0,100.53,1.0268949307795765,7,5
2018-07-05 06:00:00,7.519702499999999,5.224429772368904,0.0,9.93,1.59,0.0,0.29,100.0,100.55,2.2952727276310956,7,6
2018-07-05 07:00:00,8.629122500000001,5.384206205338342,0.15854937220352056,10.29,1.55,53.15,0.21,97.91,100.55,3.0863669224581387,7,7
2018-07-05 08:00:00,9.179815,5.588706775650627,1.803239679423771,12.1,1.87,220.1,0.09,89.3,100.53,1.787868544925602,7,8
2018-07-05 09:00:00,8.2041225,5.174252353866803,3.080924951023367,14.75,2.2,367.3,0.02,78.72,100.49,-0.051054804890169336,7,9
2018-07-05 10:00:00,6.44695,5.5249440569281605,3.6807167203394706,17.73,2.47,482.58,0.01,67.73,100.42,-2.758710777267631,7,10
2018-07-05 11:00:00,5.555645,6.006858677761171,3.88532966802636,20.16,2.49,541.88,0.0,59.07,100.31,-4.336543345787531,7,11
