time,load,wind_power,solar_power,temp,wind_speed,irradiance,precipitation,humidity,pressure,net_load,month,hour
2021-07-01 00:00:00,11.060327393,1.1175180164374587,0.0,14.27,0.56,238.32,5.7,91.8,100.58,9.942809376562542,7,0
2021-07-01 01:00:00,9.519966254425,0.9535356768154375,0.0,14.27,0.56,238.32,5.7,91.8,100.58,8.566430577609562,7,1
2021-07-01 02:00:00,8.056125282175,0.9518093167453573,0.0,14.27,0.56,238.32,5.7,91.8,100.58,7.104315965429643,7,2
2021-07-01 03:00:00,7.164715742425,1.0017798012969867,0.0,14.27,0.56,238.32,5.7,91.8,100.58,6.162935941128013,7,3
2021-07-01 04:00:00,6.983919074725,0.6535807261851756,0.0,14.27,0.56,238.32,5.7,91.8,100.58,6.330338348539824,7,4
2021-07-01 05:00:00,7.8674854898,0.5814041522531321,0.0,14.27,0.56,238.32,5.7,91.8,100.58,7.286081337546868,7,5
2021-07-01 06:00:00,9.162175905925,0.47427247066369665,0.0,14.27,0.56,238.32,5.7,91.8,100.58,8.687903435261303,7,6
2021-07-01 07:00:00,10.56754588525,0.37452150647322857,0.004008700277225639,14.27,0.56,238.32,5.7,91.8,100.58,10.189015678499546,7,7
2021-07-01 08:00:00,11.45514838925,0.49889579344301194,0.06079869993179909,14.27,0.56,238.32,5.7,91.8,100.58,10.895453895875189,7,8
2021-07-01 09:00:00,10.95022445075,0.40664490107917134,0.1678644573147042,14.27,0.56,238.32,5.7,91.8,100.58,10.375715092356122,7,9
2021-07-01 10:00:00,10.30174834505,0.13869730416505538,0.2936375834323505,14.27,0.56,238.32,5.7,91.8,100.58,9.869413457452595,7,10
2021-07-01 11:00:00,9.691066602625,0.14076185997758603,0.5220502033839134,14.95,0.45,246.57,3.25,89.09,100.5,9.0282545392635,7,11
2021-07-01 12:00:00,8.590213711899999,0.05815092657219046,0.4173227762706595,15.64,0.47,265.12,1.17,85.14,100.39,8.114740009057149,7,12
2021-07-01 13:00:00,8.811300425625,0.03713738918628293,0.3581108765680556,16.36,0.82,208.15,1.22,79.32,100.36,8.416052159870661,7,13
2021-07-01 14:00:00,9.50545867145,0.07427170571973521,0.38082685705448416,16.13,0.5,150.9,1.0,79.23,100.32,9.050360108675783,7,14
2021-07-01 15:00:00,10.29311730825,0.0719834553064733,0.3389860314167964,15.36,0.27,90.25,0.94,85.83,100.25,9.88214782152673,7,15
2021-07-01 16:00:00,11.812705594,0.10654410687965263,0.11600187764336609,14.48,0.41,17.85,1.11,91.03,100.25,11.59015960947698,7,16
2021-07-01 17:00:00,14.038771761749999,0.04881292247677357,0.001670291503795154,13.83,0.57,0.0,2.36,92.04,100.26,13.98828854776943,7,17
2021-07-01 18:00:00,14.481022081999999,0.023722310107506854,0.0,13.55,0.75,0.0,7.44,94.37,100.28,14.457299771892492,7,18
2021-07-01 19:00:00,13.559284055,0.03109647844465036,0.0,13.17,0.92,0.0,21.67,97.14,100.26,13.528187576555348,7,19
2021-07-01 20:00:00,12.37889914875,0.192998299390312,0.0,12.56,1.15,0.0,34.58,99.88,100.25,12.185900849359687,7,20
2021-07-01 21:00:00,11.3957831225,0.14663891415044997,0.0,11.83,1.34,0.0,31.94,100.0,100.21,11.249144208349549,7,21
