dataset,method,q99_cum_deficit_error,core_q99_cum_deficit_error,netload_ramp_max_mae,imbalance_duration_mae,max_imbalance_run_mae,extreme_degree_match_rate,risk_score,risk_rank,generated_path,load_wasserstein,load_js,load_acf_mae,wind_power_wasserstein,wind_power_js,wind_power_acf_mae,solar_power_wasserstein,solar_power_js,solar_power_acf_mae,mean_wasserstein,mean_js,acf_mae,corr_matrix_error,cum_deficit_mae,cum_deficit_relative_error,q95_cum_deficit_error,netload_ramp_max_relative_error,q95_netload_ramp_max_error,q99_netload_ramp_max_error,imbalance_duration_relative_error,q95_imbalance_duration_error,q99_imbalance_duration_error,core_cum_deficit_mae,core_q95_cum_deficit_error,core_netload_ramp_max_mae,core_q95_netload_ramp_max_error,core_q99_netload_ramp_max_error,core_imbalance_duration_mae,core_q95_imbalance_duration_error,core_q99_imbalance_duration_error,extreme_degree_adjacent_match_rate,highrisk_wasserstein,highrisk_js,highrisk_acf_mae,highrisk_corr_matrix_error,highrisk_cum_deficit_mae,highrisk_q99_cum_deficit_error,highrisk_netload_ramp_max_mae,highrisk_imbalance_duration_mae,model_name,norm_q99_cum_deficit_error,norm_core_q99_cum_deficit_error,norm_netload_ramp_max_mae,norm_imbalance_duration_mae
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_paper_weights,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_paper_weights,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_core_ramp_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_core_ramp_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_duration_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_duration_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_q99_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_q99_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_global_q99,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_global_q99,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_paper_weights,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_paper_weights,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_core_ramp_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_core_ramp_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_duration_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_duration_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_q99_guard,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_q99_guard,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_global_q99,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_global_q99,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,XBaseSelected_val_calibrated_valprotected_copula_pool_global_main,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.25,2.2916666666666665,,0.1813826036939656,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_val_calibrated_valprotected_copula_pool_global_main,0.0330437636826619,0.0,0.4703439177741439,0.35922330097087385
muswellbrook,valprotected_x_base_copula,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.291666666666667,2.2916666666666665,,0.18283891437357727,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valprotected_x_base_copula,0.0330437636826619,0.0,0.4703439177741439,0.36893203883495157
muswellbrook,XBaseSelected_empirical_valprotected_copula_pool_global_main,2.0222392976818924,3.0192309498509218,1.3710986375808716,7.291666666666667,2.2916666666666665,,0.18283891437357727,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_valprotected_copula_pool_global_main,0.0330437636826619,0.0,0.4703439177741439,0.36893203883495157
muswellbrook,valprotected_copula_guided_residual,1.930529634980303,3.0192309498509218,1.346326470375061,7.833333333333333,2.2916666666666665,,0.18868099830858848,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valprotected_copula_guided_residual,0.03146151104509964,0.0,0.4198828013394577,0.4951456310679611
muswellbrook,valprotected_copula_guided_residual_conservative,1.930529634980303,3.0192309498509218,1.346326470375061,7.833333333333333,2.2916666666666665,,0.18868099830858848,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valprotected_copula_guided_residual_conservative,0.03146151104509964,0.0,0.4198828013394577,0.4951456310679611
muswellbrook,RiskFirst_TCN_Empirical,1.532368868113167,15.992320539484083,1.1647910201669829,8.75,4.291666666666667,0.6666666666666666,0.26388787613013387,16,C:\Users\13411\MyPython\project\ExtremeScene\results\duration_aware_riskfirst\formal\muswellbrook\generated_samples_RiskFirst_TCN_Empirical.npy,0.8716807964223404,0.1366332709760875,0.2925753163993599,0.6257917376718038,0.3126608309176207,0.2203319776954883,0.6803113810259742,0.5546273280527055,0.2801503429675833,0.7259279717067061,0.3346404766488045,0.2643525456874772,0.2305311912951494,19.66975857368351,0.005909855490213,12.42915309870736,0.0304122788998323,0.2914244700223207,1.0873653548955913,0.2305630025326136,3.849999999999998,3.229999999999997,9.023816761574048,16.057257732907825,1.3668627987305324,2.740933465957642,2.204937543869019,2.958333333333333,1.0,0.2300000000000004,0.8333333333333334,0.7891632615127255,0.4011201319620109,0.2607387533470199,0.2000869284661073,12.710789087315346,8.331468056602958,0.4488372940570116,5.0,RiskFirst_TCN_Empirical,0.024592104867047868,0.458920602790178,0.05009353688526252,0.7087378640776699
muswellbrook,XBaseSelected_empirical_riskfirst_xbase_pool_global_q99,32.514295145649,12.559506915726466,1.1549830436706543,5.708333333333333,2.1666666666666665,,0.27650983856080985,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBaseSelected_empirical_riskfirst_xbase_pool_global_q99,0.5591184909131858,0.33748546688083536,0.03011460489041411,0.0
